ID,Latitude,Longitude,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30
SLD_09932,12.886122,74.827651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09933,14.947092,75.214177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09934,18.865053,73.709704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09935,11.018785,75.938038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09936,18.479943,73.830131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09937,15.243955,74.353241,0.03478313609957695,0.03478313609957695,0.03478313609957695,0.03478313609957695,0.03478313609957695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09938,9.939961,77.350927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09939,13.788435,75.576913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09940,14.583157,74.798875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09941,9.302703,76.883405,0.0,0.06950188428163528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09942,10.391751,77.915211,0.5567299127578735,0.005916453432291746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09943,18.312822,73.728959,0.018516739830374718,0.018516739830374718,0.018516739830374718,0.018516739830374718,0.018516739830374718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09944,8.698435,76.823753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09945,14.587611,74.330606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09946,9.993713,77.697811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09947,13.556079,75.566438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09948,12.862192,75.386961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09949,17.385953,74.180694,0.05936422571539879,0.05936422571539879,0.05936422571539879,0.05936422571539879,0.05936422571539879,0.05447949841618538,0.05447949841618538,0.05447949841618538,0.05447949841618538,0.05447949841618538,0.013848583213984966,0.013848583213984966,0.013848583213984966,0.013848583213984966,0.013848583213984966,0.030254660174250603,0.030254660174250603,0.030254660174250603,0.030254660174250603,0.030254660174250603,0.03166058659553528,0.03166058659553528,0.03166058659553528,0.03166058659553528,0.03166058659553528,0.0,0.0,0.0,0.0,0.0
SLD_09950,15.455365,73.887104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09951,16.799942,74.077029,0.008837590925395489,0.008837590925395489,0.008837590925395489,0.008837590925395489,0.008837590925395489,0.003692918224260211,0.003692918224260211,0.003692918224260211,0.003692918224260211,0.003692918224260211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09952,11.92767,76.567261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09953,12.391336,76.145921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09954,9.996914,77.704459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09955,17.404576,74.172534,0.05500834807753563,0.05500834807753563,0.05500834807753563,0.05500834807753563,0.05500834807753563,0.056701529771089554,0.056701529771089554,0.056701529771089554,0.056701529771089554,0.056701529771089554,0.011409340426325798,0.011409340426325798,0.011409340426325798,0.011409340426325798,0.011409340426325798,0.011315560899674892,0.011315560899674892,0.011315560899674892,0.011315560899674892,0.011315560899674892,0.011600317433476448,0.011600317433476448,0.011600317433476448,0.011600317433476448,0.011600317433476448,0.0,0.0,0.0,0.0,0.0
SLD_09956,14.831809,74.600079,0.080048106610775,0.080048106610775,0.080048106610775,0.080048106610775,0.080048106610775,0.030273353680968285,0.030273353680968285,0.030273353680968285,0.030273353680968285,0.030273353680968285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945665970444679,0.04945665970444679,0.04945665970444679,0.04945665970444679,0.04945665970444679,0.09456115961074829,0.09456115961074829,0.09456115961074829,0.09456115961074829,0.09456115961074829
SLD_09957,16.47417,73.781435,0.05856934189796448,0.05856934189796448,0.05856934189796448,0.05856934189796448,0.05856934189796448,0.0223175548017025,0.0223175548017025,0.0223175548017025,0.0223175548017025,0.0223175548017025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007044858764857054,0.007044858764857054,0.007044858764857054,0.007044858764857054,0.007044858764857054,0.0,0.0,0.0,0.0,0.0
SLD_09958,9.787851,76.819912,2.137213945388794,0.35620230436325073,0.35620230436325073,0.35620230436325073,0.35620230436325073,0.0,0.0,0.0,0.0,0.0,0.19557641446590424,0.19557641446590424,0.19557641446590424,0.19557641446590424,0.19557641446590424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011622998863458633,0.011622998863458633,0.08136099576950073,0.011622998863458633,0.011622998863458633
SLD_09959,12.710926,76.004128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09960,9.911276,77.084335,0.42920753359794617,0.07153458893299103,0.07153458893299103,0.07153458893299103,0.07153458893299103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09961,11.429081,77.029307,3.0665581226348877,0.511093020439148,0.511093020439148,0.511093020439148,0.511093020439148,0.11837942898273468,0.11837942898273468,0.11837942898273468,0.11837942898273468,0.7102766036987305,0.048008572310209274,0.2065509855747223,0.12950900197029114,0.048008572310209274,0.048008572310209274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0924072265625,0.0,0.0924072265625,0.0,0.0
SLD_09962,14.287254,75.441019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09963,17.030058,74.160077,0.04947521165013313,0.04947521165013313,0.04947521165013313,0.04947521165013313,0.04947521165013313,0.04115656390786171,0.04115656390786171,0.04115656390786171,0.04115656390786171,0.04115656390786171,0.010496891103684902,0.010496891103684902,0.010496891103684902,0.010496891103684902,0.010496891103684902,0.0,0.0,0.0,0.0,0.0,0.012203092686831951,0.012203092686831951,0.012203092686831951,0.012203092686831951,0.012203092686831951,0.0,0.0,0.0,0.0,0.0
