ID,Land_Cover_Type,Land_Cover_QC
SLD07207,9.0,0.0
SLD07208,2.0,0.0
SLD07209,12.0,0.0
SLD07210,12.0,0.0
SLD07211,12.0,0.0
SLD07212,12.0,0.0
SLD07213,12.0,0.0
SLD07214,12.0,0.0
SLD07215,8.0,0.0
SLD07216,12.0,0.0
SLD07217,2.0,0.0
SLD07218,12.0,0.0
SLD07219,9.0,0.0
SLD07220,12.0,0.0
SLD07221,2.0,0.0
SLD07222,8.0,0.0
SLD07223,12.0,0.0
SLD07224,12.0,0.0
SLD07225,17.0,2.0
SLD07226,8.0,0.0
SLD07227,12.0,0.0
SLD07228,9.0,0.0
SLD07229,8.0,0.0
SLD07230,2.0,0.0
SLD07231,2.0,0.0
SLD07232,2.0,0.0
SLD07233,14.0,0.0
SLD07234,14.0,0.0
SLD07235,9.0,0.0
SLD07236,12.0,0.0
SLD07237,9.0,0.0
SLD07238,8.0,0.0
SLD07239,12.0,0.0
SLD07240,12.0,0.0
SLD07241,9.0,0.0
SLD07242,12.0,0.0
SLD07243,8.0,0.0
SLD07244,12.0,0.0
SLD07245,12.0,0.0
SLD07246,12.0,0.0
SLD07247,14.0,0.0
SLD07248,9.0,0.0
SLD07249,12.0,0.0
SLD07250,9.0,0.0
SLD07251,2.0,0.0
SLD07252,9.0,0.0
SLD07253,9.0,0.0
SLD07254,13.0,9.0
SLD07255,9.0,0.0
SLD07256,14.0,0.0
SLD07257,8.0,0.0
SLD07258,12.0,0.0
SLD07259,12.0,0.0
SLD07260,12.0,0.0
SLD07261,8.0,0.0
SLD07262,8.0,0.0
SLD07263,8.0,0.0
SLD07264,12.0,0.0
SLD07265,8.0,0.0
SLD07266,8.0,0.0
SLD07267,2.0,0.0
SLD07268,2.0,0.0
SLD07269,2.0,0.0
SLD07270,4.0,0.0
SLD07271,12.0,0.0
SLD07272,12.0,0.0
SLD07273,4.0,0.0
SLD07274,12.0,0.0
SLD07275,10.0,0.0
SLD07276,10.0,0.0
SLD07277,12.0,0.0
SLD07278,9.0,0.0
SLD07279,12.0,0.0
SLD07280,14.0,0.0
SLD07281,9.0,0.0
SLD07282,13.0,9.0
SLD07283,2.0,0.0
SLD07284,4.0,0.0
SLD07285,12.0,0.0
SLD07286,13.0,9.0
SLD07287,9.0,0.0
SLD07288,12.0,0.0
SLD07289,12.0,0.0
SLD07290,12.0,0.0
SLD07291,5.0,0.0
SLD07292,8.0,0.0
SLD07293,5.0,0.0
SLD07294,9.0,0.0
SLD07295,12.0,0.0
SLD07296,5.0,0.0
SLD07297,9.0,0.0
SLD07298,12.0,0.0
SLD07299,9.0,0.0
SLD07300,2.0,0.0
SLD07301,9.0,0.0
SLD07302,12.0,0.0
SLD07303,8.0,0.0
SLD07304,8.0,0.0
SLD07305,12.0,0.0
SLD07306,12.0,0.0
SLD07307,10.0,0.0
SLD07308,12.0,0.0
SLD07309,8.0,0.0
SLD07310,12.0,0.0
SLD07311,12.0,0.0
SLD07312,9.0,0.0
SLD07313,12.0,0.0
SLD07314,12.0,0.0
SLD07315,12.0,0.0
SLD07316,9.0,0.0
SLD07317,12.0,0.0
SLD07318,8.0,0.0
SLD07319,12.0,0.0
SLD07320,12.0,0.0
SLD07321,8.0,0.0
SLD07322,2.0,0.0
SLD07323,12.0,0.0
SLD07324,8.0,0.0
SLD07325,14.0,0.0
SLD07326,9.0,0.0
SLD07327,12.0,0.0
SLD07328,12.0,0.0
SLD07329,2.0,0.0
SLD07330,14.0,0.0
SLD07331,9.0,0.0
SLD07332,12.0,0.0
SLD07333,9.0,0.0
SLD07334,12.0,0.0
SLD07335,2.0,0.0
SLD07336,12.0,0.0
SLD07337,12.0,0.0
SLD07338,12.0,0.0
SLD07339,12.0,0.0
SLD07340,2.0,0.0
SLD07341,2.0,0.0
SLD07342,8.0,0.0
SLD07343,12.0,0.0
SLD07344,12.0,0.0
SLD07345,12.0,0.0
SLD07346,9.0,0.0
SLD07347,12.0,0.0
SLD07348,8.0,0.0
SLD07349,2.0,0.0
SLD07350,8.0,0.0
SLD07351,10.0,0.0
SLD07352,8.0,0.0
SLD07353,12.0,0.0
SLD07354,12.0,0.0
SLD07355,9.0,0.0
SLD07356,10.0,2.0
SLD07357,2.0,0.0
SLD07358,2.0,0.0
SLD07359,2.0,0.0
SLD07360,12.0,0.0
SLD07361,10.0,0.0
SLD07362,14.0,0.0
SLD07363,10.0,0.0
SLD07364,12.0,0.0
SLD07365,10.0,0.0
SLD07366,8.0,0.0
SLD07367,12.0,0.0
SLD07368,8.0,0.0
SLD07369,9.0,0.0
SLD07370,8.0,0.0
SLD07371,12.0,0.0
SLD07372,12.0,0.0
SLD07373,12.0,0.0
SLD07374,8.0,0.0
SLD07375,4.0,0.0
SLD07376,8.0,0.0
SLD07377,12.0,0.0
SLD07378,8.0,0.0
SLD07379,10.0,0.0
SLD07380,8.0,0.0
SLD07381,12.0,0.0
SLD07382,2.0,0.0
SLD07383,14.0,0.0
SLD07384,2.0,0.0
SLD07385,8.0,0.0
SLD07386,8.0,0.0
SLD07387,2.0,0.0
SLD07388,12.0,0.0
SLD07389,5.0,0.0
SLD07390,8.0,0.0
SLD07391,12.0,0.0
SLD07392,12.0,0.0
SLD07393,12.0,0.0
SLD07394,8.0,0.0
SLD07395,2.0,0.0
SLD07396,12.0,0.0
SLD07397,12.0,0.0
SLD07398,13.0,9.0
SLD07399,14.0,0.0
SLD07400,14.0,0.0
SLD07401,9.0,0.0
SLD07402,12.0,0.0
SLD07403,12.0,0.0
SLD07404,14.0,0.0
SLD07405,12.0,0.0
SLD07406,2.0,0.0
SLD07407,12.0,0.0
SLD07408,2.0,0.0
SLD07409,17.0,2.0
SLD07410,12.0,0.0
SLD07411,8.0,0.0
SLD07412,12.0,0.0
SLD07413,12.0,0.0
SLD07414,12.0,0.0
SLD07415,12.0,0.0
SLD07416,12.0,0.0
SLD07417,12.0,0.0
SLD07418,8.0,0.0
SLD07419,9.0,0.0
SLD07420,2.0,0.0
SLD07421,9.0,0.0
SLD07422,13.0,0.0
SLD07423,14.0,0.0
SLD07424,10.0,0.0
SLD07425,14.0,0.0
SLD07426,8.0,0.0
SLD07427,12.0,0.0
SLD07428,8.0,0.0
SLD07429,12.0,0.0
SLD07430,4.0,0.0
SLD07431,8.0,0.0
SLD07432,9.0,0.0
SLD07433,2.0,0.0
SLD07434,12.0,0.0
SLD07435,14.0,0.0
SLD07436,8.0,0.0
SLD07437,12.0,0.0
SLD07438,12.0,0.0
SLD07439,9.0,0.0
SLD07440,9.0,0.0
SLD07441,9.0,0.0
SLD07442,12.0,0.0
SLD07443,2.0,0.0
SLD07444,12.0,0.0
SLD07445,4.0,0.0
SLD07446,12.0,0.0
SLD07447,8.0,0.0
SLD07448,12.0,0.0
SLD07449,12.0,0.0
SLD07450,9.0,0.0
SLD07451,14.0,0.0
SLD07452,9.0,0.0
SLD07453,10.0,0.0
SLD07454,12.0,0.0
SLD07455,8.0,0.0
SLD07456,14.0,0.0
SLD07457,14.0,0.0
SLD07458,12.0,0.0
SLD07459,8.0,0.0
SLD07460,4.0,0.0
SLD07461,2.0,0.0
SLD07462,12.0,0.0
SLD07463,2.0,0.0
SLD07464,2.0,0.0
SLD07465,11.0,0.0
SLD07466,12.0,0.0
SLD07467,13.0,0.0
SLD07468,12.0,0.0
SLD07469,2.0,0.0
SLD07470,12.0,0.0
SLD07471,8.0,0.0
SLD07472,14.0,0.0
SLD07473,12.0,0.0
SLD07474,8.0,0.0
SLD07475,9.0,0.0
SLD07476,12.0,0.0
SLD07477,12.0,0.0
SLD07478,12.0,0.0
SLD07479,12.0,0.0
SLD07480,14.0,0.0
SLD07481,8.0,0.0
SLD07482,5.0,0.0
SLD07483,8.0,0.0
SLD07484,12.0,0.0
SLD07485,12.0,0.0
SLD07486,8.0,0.0
SLD07487,13.0,0.0
SLD07488,12.0,0.0
SLD07489,9.0,0.0
SLD07490,12.0,0.0
SLD07491,8.0,0.0
SLD07492,9.0,0.0
SLD07493,8.0,0.0
SLD07494,12.0,0.0
SLD07495,12.0,0.0
SLD07496,12.0,0.0
SLD07497,14.0,0.0
SLD07498,9.0,0.0
SLD07499,12.0,0.0
SLD07500,9.0,0.0
SLD07501,14.0,0.0
SLD07502,5.0,0.0
SLD07503,9.0,0.0
SLD07504,8.0,0.0
SLD07505,17.0,4.0
SLD07506,9.0,0.0
SLD07507,12.0,0.0
SLD07508,9.0,0.0
SLD07509,2.0,0.0
SLD07510,14.0,0.0
SLD07511,12.0,0.0
SLD07512,12.0,0.0
SLD07513,9.0,0.0
SLD07514,9.0,0.0
SLD07515,12.0,0.0
SLD07516,14.0,0.0
SLD07517,9.0,0.0
SLD07518,9.0,0.0
SLD07519,4.0,0.0
SLD07520,12.0,0.0
SLD07521,10.0,0.0
SLD07522,8.0,0.0
SLD07523,4.0,0.0
SLD07524,8.0,0.0
SLD07525,8.0,0.0
SLD07526,14.0,0.0
SLD07527,10.0,0.0
SLD07528,12.0,0.0
SLD07529,12.0,0.0
SLD07530,9.0,0.0
SLD07531,12.0,0.0
SLD07532,12.0,0.0
SLD07533,12.0,0.0
SLD07534,9.0,0.0
SLD07535,10.0,0.0
SLD07536,12.0,0.0
SLD07537,12.0,0.0
SLD07538,9.0,0.0
SLD07539,12.0,0.0
SLD07540,12.0,0.0
SLD07541,8.0,0.0
SLD07542,8.0,0.0
SLD07543,8.0,0.0
SLD07544,8.0,0.0
SLD07545,9.0,0.0
SLD07546,12.0,0.0
SLD07547,10.0,0.0
SLD07548,12.0,0.0
SLD07549,14.0,0.0
SLD07550,12.0,0.0
SLD07551,10.0,0.0
SLD07552,12.0,0.0
SLD07553,9.0,0.0
SLD07554,12.0,0.0
SLD07555,14.0,0.0
SLD07556,9.0,0.0
SLD07557,2.0,0.0
SLD07558,14.0,0.0
SLD07559,12.0,0.0
SLD07560,9.0,0.0
SLD07561,12.0,0.0
SLD07562,12.0,0.0
SLD07563,12.0,0.0
SLD07564,12.0,0.0
SLD07565,8.0,2.0
SLD07566,2.0,0.0
SLD07567,12.0,0.0
SLD07568,12.0,0.0
SLD07569,2.0,0.0
SLD07570,12.0,0.0
SLD07571,12.0,0.0
SLD07572,12.0,0.0
SLD07573,8.0,0.0
SLD07574,14.0,0.0
SLD07575,14.0,0.0
SLD07576,2.0,0.0
SLD07577,9.0,0.0
SLD07578,5.0,0.0
SLD07579,9.0,0.0
SLD07580,12.0,0.0
SLD07581,9.0,0.0
SLD07582,8.0,0.0
SLD07583,9.0,0.0
SLD07584,2.0,0.0
SLD07585,12.0,0.0
SLD07586,8.0,0.0
SLD07587,5.0,0.0
SLD07588,12.0,0.0
SLD07589,14.0,0.0
SLD07590,12.0,0.0
SLD07591,13.0,9.0
SLD07592,8.0,0.0
SLD07593,14.0,0.0
SLD07594,10.0,0.0
SLD07595,12.0,0.0
SLD07596,9.0,0.0
SLD07597,12.0,0.0
SLD07598,8.0,0.0
SLD07599,8.0,0.0
SLD07600,12.0,0.0
SLD07601,12.0,0.0
SLD07602,12.0,0.0
SLD07603,12.0,0.0
SLD07604,4.0,0.0
SLD07605,9.0,0.0
SLD07606,12.0,0.0
SLD07607,14.0,0.0
SLD07608,12.0,0.0
SLD07609,12.0,0.0
SLD07610,13.0,0.0
SLD07611,10.0,0.0
SLD07612,4.0,0.0
SLD07613,14.0,0.0
SLD07614,12.0,0.0
SLD07615,2.0,0.0
SLD07616,12.0,0.0
SLD07617,13.0,0.0
SLD07618,12.0,0.0
SLD07619,2.0,0.0
SLD07620,12.0,0.0
SLD07621,12.0,0.0
SLD07622,12.0,0.0
SLD07623,2.0,0.0
SLD07624,2.0,0.0
SLD07625,9.0,0.0
SLD07626,14.0,0.0
SLD07627,2.0,0.0
SLD07628,8.0,0.0
SLD07629,9.0,0.0
SLD07630,12.0,0.0
SLD07631,8.0,0.0
SLD07632,8.0,0.0
SLD07633,2.0,0.0
SLD07634,8.0,0.0
SLD07635,8.0,0.0
SLD07636,14.0,0.0
SLD07637,12.0,0.0
SLD07638,5.0,0.0
SLD07639,12.0,0.0
SLD07640,9.0,0.0
SLD07641,2.0,0.0
SLD07642,8.0,0.0
SLD07643,12.0,0.0
SLD07644,12.0,0.0
SLD07645,8.0,0.0
SLD07646,9.0,0.0
SLD07647,12.0,0.0
SLD07648,8.0,0.0
SLD07649,2.0,0.0
SLD07650,8.0,0.0
SLD07651,12.0,0.0
SLD07652,8.0,0.0
SLD07653,8.0,0.0
SLD07654,10.0,0.0
SLD07655,13.0,0.0
SLD07656,12.0,0.0
SLD07657,12.0,0.0
SLD07658,2.0,0.0
SLD07659,2.0,0.0
SLD07660,12.0,0.0
SLD07661,13.0,0.0
SLD07662,10.0,0.0
SLD07663,8.0,0.0
SLD07664,8.0,0.0
SLD07665,12.0,0.0
SLD07666,14.0,0.0
SLD07667,2.0,0.0
SLD07668,9.0,0.0
SLD07669,14.0,0.0
SLD07670,12.0,0.0
SLD07671,8.0,0.0
SLD07672,14.0,0.0
SLD07673,14.0,0.0
SLD07674,8.0,0.0
SLD07675,12.0,0.0
SLD07676,12.0,0.0
SLD07677,12.0,0.0
SLD07678,8.0,0.0
SLD07679,8.0,0.0
SLD07680,9.0,0.0
SLD07681,8.0,0.0
SLD07682,2.0,0.0
SLD07683,12.0,0.0
SLD07684,2.0,0.0
SLD07685,12.0,0.0
SLD07686,12.0,0.0
SLD07687,12.0,0.0
SLD07688,12.0,0.0
SLD07689,12.0,0.0
SLD07690,12.0,0.0
SLD07691,8.0,0.0
SLD07692,12.0,0.0
SLD07693,9.0,0.0
SLD07694,12.0,0.0
SLD07695,2.0,0.0
SLD07696,2.0,0.0
SLD07697,9.0,0.0
SLD07698,2.0,0.0
SLD07699,9.0,0.0
SLD07700,9.0,0.0
SLD07701,12.0,0.0
SLD07702,4.0,0.0
SLD07703,8.0,0.0
SLD07704,8.0,0.0
SLD07705,10.0,0.0
SLD07706,2.0,0.0
SLD07707,12.0,0.0
SLD07708,14.0,0.0
SLD07709,9.0,0.0
SLD07710,12.0,0.0
SLD07711,8.0,0.0
SLD07712,8.0,0.0
SLD07713,8.0,0.0
SLD07714,8.0,0.0
SLD07715,10.0,0.0
SLD07716,17.0,2.0
SLD07717,12.0,0.0
SLD07718,12.0,0.0
SLD07719,2.0,0.0
SLD07720,2.0,0.0
SLD07721,8.0,0.0
SLD07722,2.0,0.0
SLD07723,10.0,0.0
SLD07724,9.0,0.0
SLD07725,8.0,0.0
SLD07726,2.0,0.0
SLD07727,8.0,0.0
SLD07728,12.0,0.0
SLD07729,4.0,0.0
SLD07730,14.0,0.0
SLD07731,8.0,0.0
SLD07732,2.0,0.0
SLD07733,9.0,0.0
SLD07734,12.0,0.0
SLD07735,12.0,0.0
SLD07736,8.0,0.0
SLD07737,12.0,0.0
SLD07738,10.0,0.0
SLD07739,2.0,0.0
SLD07740,2.0,0.0
SLD07741,8.0,0.0
SLD07742,9.0,0.0
SLD07743,8.0,0.0
SLD07744,14.0,0.0
SLD07745,12.0,0.0
SLD07746,14.0,0.0
SLD07747,12.0,0.0
SLD07748,17.0,4.0
SLD07749,8.0,0.0
SLD07750,12.0,0.0
SLD07751,12.0,0.0
SLD07752,12.0,0.0
SLD07753,8.0,0.0
SLD07754,8.0,0.0
SLD07755,12.0,0.0
SLD07756,12.0,0.0
SLD07757,12.0,0.0
SLD07758,14.0,0.0
SLD07759,14.0,0.0
SLD07760,12.0,0.0
SLD07761,2.0,0.0
SLD07762,4.0,0.0
SLD07763,12.0,0.0
SLD07764,14.0,0.0
SLD07765,2.0,0.0
SLD07766,12.0,0.0
SLD07767,14.0,0.0
SLD07768,12.0,0.0
SLD07769,2.0,0.0
SLD07770,9.0,0.0
SLD07771,12.0,0.0
SLD07772,14.0,0.0
SLD07773,12.0,0.0
SLD07774,9.0,0.0
SLD07775,12.0,0.0
SLD07776,14.0,0.0
SLD07777,12.0,0.0
SLD07778,14.0,0.0
SLD07779,14.0,0.0
SLD07780,8.0,0.0
SLD07781,12.0,0.0
SLD07782,8.0,0.0
SLD07783,14.0,0.0
SLD07784,10.0,0.0
SLD07785,12.0,0.0
SLD07786,2.0,0.0
SLD07787,8.0,0.0
SLD07788,14.0,0.0
SLD07789,8.0,0.0
SLD07790,8.0,0.0
SLD07791,14.0,0.0
SLD07792,12.0,0.0
SLD07793,8.0,0.0
SLD07794,12.0,0.0
SLD07795,2.0,0.0
SLD07796,12.0,0.0
SLD07797,8.0,0.0
SLD07798,12.0,0.0
SLD07799,12.0,0.0
SLD07800,2.0,0.0
SLD07801,13.0,9.0
SLD07802,2.0,0.0
SLD07803,12.0,0.0
SLD07804,13.0,9.0
SLD07805,14.0,0.0
SLD07806,8.0,0.0
SLD07807,9.0,0.0
SLD07808,12.0,0.0
SLD07809,12.0,0.0
SLD07810,8.0,0.0
SLD07811,10.0,0.0
SLD07812,4.0,0.0
SLD07813,8.0,0.0
SLD07814,8.0,0.0
SLD07815,12.0,0.0
SLD07816,9.0,0.0
SLD07817,12.0,0.0
SLD07818,9.0,0.0
SLD07819,10.0,0.0
SLD07820,12.0,0.0
SLD07821,12.0,0.0
SLD07822,12.0,0.0
SLD07823,2.0,0.0
SLD07824,12.0,0.0
SLD07825,2.0,0.0
SLD07826,12.0,0.0
SLD07827,14.0,0.0
SLD07828,2.0,0.0
SLD07829,12.0,0.0
SLD07830,12.0,0.0
SLD07831,8.0,0.0
SLD07832,12.0,0.0
SLD07833,12.0,0.0
SLD07834,2.0,0.0
SLD07835,5.0,0.0
SLD07836,12.0,0.0
SLD07837,14.0,0.0
SLD07838,12.0,0.0
SLD07839,12.0,0.0
SLD07840,8.0,0.0
SLD07841,2.0,0.0
SLD07842,9.0,0.0
SLD07843,12.0,0.0
SLD07844,10.0,0.0
SLD07845,2.0,0.0
SLD07846,12.0,0.0
SLD07847,12.0,0.0
SLD07848,2.0,0.0
SLD07849,2.0,0.0
SLD07850,12.0,0.0
SLD07851,12.0,0.0
SLD07852,8.0,0.0
SLD07853,12.0,0.0
SLD07854,8.0,0.0
SLD07855,12.0,0.0
SLD07856,9.0,0.0
SLD07857,4.0,0.0
SLD07858,8.0,0.0
SLD07859,12.0,0.0
SLD07860,2.0,0.0
SLD07861,14.0,0.0
SLD07862,12.0,0.0
SLD07863,12.0,0.0
SLD07864,2.0,0.0
SLD07865,4.0,0.0
SLD07866,12.0,0.0
SLD07867,12.0,0.0
SLD07868,10.0,0.0
SLD07869,4.0,0.0
SLD07870,8.0,0.0
SLD07871,12.0,0.0
SLD07872,14.0,0.0
SLD07873,2.0,0.0
SLD07874,12.0,0.0
SLD07875,10.0,0.0
SLD07876,12.0,0.0
SLD07877,2.0,0.0
SLD07878,12.0,0.0
SLD07879,12.0,0.0
SLD07880,9.0,0.0
SLD07881,11.0,0.0
SLD07882,12.0,0.0
SLD07883,12.0,0.0
SLD07884,12.0,0.0
SLD07885,12.0,0.0
SLD07886,9.0,0.0
SLD07887,8.0,0.0
SLD07888,9.0,0.0
SLD07889,12.0,0.0
SLD07890,2.0,0.0
SLD07891,12.0,0.0
SLD07892,12.0,0.0
SLD07893,2.0,0.0
SLD07894,2.0,0.0
SLD07895,12.0,0.0
SLD07896,2.0,0.0
SLD07897,12.0,0.0
SLD07898,5.0,0.0
SLD07899,2.0,0.0
SLD07900,2.0,0.0
SLD07901,14.0,0.0
SLD07902,8.0,0.0
SLD07903,9.0,0.0
SLD07904,8.0,0.0
SLD07905,8.0,0.0
SLD07906,11.0,0.0
SLD07907,12.0,0.0
SLD07908,12.0,0.0
SLD07909,8.0,0.0
SLD07910,9.0,0.0
SLD07911,12.0,0.0
SLD07912,8.0,0.0
SLD07913,8.0,0.0
SLD07914,8.0,0.0
SLD07915,14.0,0.0
SLD07916,2.0,0.0
SLD07917,12.0,0.0
SLD07918,14.0,0.0
SLD07919,4.0,0.0
SLD07920,12.0,0.0
SLD07921,2.0,0.0
SLD07922,2.0,0.0
SLD07923,12.0,0.0
SLD07924,12.0,0.0
SLD07925,2.0,0.0
SLD07926,12.0,0.0
SLD07927,14.0,0.0
SLD07928,4.0,0.0
SLD07929,2.0,0.0
SLD07930,8.0,0.0
SLD07931,14.0,0.0
SLD07932,12.0,0.0
SLD07933,10.0,0.0
SLD07934,14.0,0.0
SLD07935,9.0,0.0
SLD07936,12.0,0.0
SLD07937,2.0,0.0
SLD07938,2.0,0.0
SLD07939,2.0,0.0
SLD07940,14.0,0.0
SLD07941,5.0,0.0
SLD07942,8.0,0.0
SLD07943,10.0,0.0
SLD07944,9.0,0.0
SLD07945,12.0,0.0
SLD07946,8.0,0.0
SLD07947,9.0,0.0
SLD07948,12.0,0.0
SLD07949,9.0,0.0
SLD07950,12.0,0.0
SLD07951,8.0,0.0
SLD07952,14.0,0.0
SLD07953,14.0,0.0
SLD07954,12.0,0.0
SLD07955,2.0,0.0
SLD07956,12.0,0.0
SLD07957,12.0,0.0
SLD07958,8.0,0.0
SLD07959,8.0,0.0
SLD07960,12.0,0.0
SLD07961,14.0,0.0
SLD07962,9.0,0.0
SLD07963,12.0,0.0
SLD07964,12.0,0.0
SLD07965,2.0,0.0
SLD07966,12.0,0.0
SLD07967,12.0,0.0
SLD07968,10.0,0.0
SLD07969,12.0,0.0
SLD07970,12.0,0.0
SLD07971,10.0,0.0
SLD07972,4.0,0.0
SLD07973,8.0,0.0
SLD07974,2.0,0.0
SLD07975,4.0,0.0
SLD07976,9.0,0.0
SLD07977,13.0,9.0
SLD07978,9.0,0.0
SLD07979,12.0,0.0
SLD07980,9.0,0.0
SLD07981,2.0,0.0
SLD07982,12.0,0.0
SLD07983,8.0,0.0
SLD07984,12.0,0.0
SLD07985,12.0,0.0
SLD07986,8.0,0.0
SLD07987,8.0,0.0
SLD07988,12.0,0.0
SLD07989,2.0,0.0
SLD07990,8.0,0.0
SLD07991,14.0,0.0
SLD07992,8.0,0.0
SLD07993,9.0,0.0
SLD07994,8.0,0.0
SLD07995,12.0,0.0
SLD07996,12.0,0.0
SLD07997,8.0,0.0
SLD07998,2.0,0.0
SLD07999,17.0,4.0
SLD08000,12.0,0.0
SLD08001,12.0,0.0
SLD08002,2.0,0.0
SLD08003,14.0,0.0
SLD08004,8.0,0.0
SLD08005,12.0,0.0
SLD08006,8.0,0.0
SLD08007,12.0,0.0
SLD08008,12.0,0.0
SLD08009,14.0,0.0
SLD08010,12.0,0.0
SLD08011,14.0,0.0
SLD08012,12.0,0.0
SLD08013,2.0,0.0
SLD08014,5.0,0.0
SLD08015,12.0,0.0
SLD08016,12.0,0.0
SLD08017,12.0,0.0
SLD08018,12.0,0.0
SLD08019,12.0,0.0
SLD08020,9.0,0.0
SLD08021,12.0,0.0
SLD08022,12.0,0.0
SLD08023,8.0,0.0
SLD08024,8.0,0.0
SLD08025,8.0,0.0
SLD08026,2.0,0.0
SLD08027,2.0,0.0
SLD08028,9.0,0.0
SLD08029,12.0,0.0
SLD08030,12.0,0.0
SLD08031,12.0,0.0
SLD08032,2.0,0.0
SLD08033,2.0,0.0
SLD08034,14.0,0.0
SLD08035,14.0,0.0
SLD08036,10.0,0.0
SLD08037,5.0,0.0
SLD08038,12.0,0.0
SLD08039,9.0,0.0
SLD08040,10.0,0.0
SLD08041,2.0,0.0
SLD08042,8.0,0.0
SLD08043,12.0,0.0
SLD08044,12.0,0.0
SLD08045,2.0,0.0
SLD08046,12.0,0.0
SLD08047,12.0,0.0
SLD08048,4.0,0.0
SLD08049,12.0,0.0
SLD08050,12.0,0.0
SLD08051,4.0,0.0
SLD08052,9.0,0.0
SLD08053,12.0,0.0
SLD08054,12.0,0.0
SLD08055,12.0,0.0
SLD08056,4.0,0.0
SLD08057,8.0,0.0
SLD08058,12.0,0.0
SLD08059,8.0,0.0
SLD08060,8.0,0.0
SLD08061,12.0,0.0
SLD08062,10.0,0.0
SLD08063,14.0,0.0
SLD08064,12.0,0.0
SLD08065,14.0,0.0
SLD08066,8.0,0.0
SLD08067,12.0,0.0
SLD08068,14.0,0.0
SLD08069,14.0,0.0
SLD08070,2.0,0.0
SLD08071,12.0,0.0
SLD08072,12.0,0.0
SLD08073,9.0,0.0
SLD08074,12.0,0.0
SLD08075,4.0,0.0
SLD08076,9.0,0.0
SLD08077,8.0,0.0
SLD08078,8.0,0.0
SLD08079,9.0,0.0
SLD08080,14.0,0.0
SLD08081,14.0,0.0
SLD08082,12.0,0.0
SLD08083,4.0,0.0
SLD08084,12.0,0.0
SLD08085,8.0,0.0
SLD08086,10.0,0.0
SLD08087,8.0,0.0
SLD08088,4.0,0.0
SLD08089,4.0,0.0
SLD08090,14.0,0.0
SLD08091,8.0,0.0
SLD08092,12.0,0.0
SLD08093,12.0,0.0
SLD08094,17.0,2.0
SLD08095,17.0,4.0
SLD08096,12.0,0.0
SLD08097,14.0,0.0
SLD08098,12.0,0.0
SLD08099,12.0,0.0
SLD08100,14.0,0.0
SLD08101,9.0,0.0
SLD08102,8.0,0.0
SLD08103,2.0,0.0
SLD08104,9.0,0.0
SLD08105,12.0,0.0
SLD08106,2.0,0.0
SLD08107,2.0,0.0
SLD08108,14.0,0.0
SLD08109,9.0,0.0
SLD08110,12.0,0.0
SLD08111,8.0,0.0
SLD08112,8.0,0.0
SLD08113,9.0,0.0
SLD08114,12.0,0.0
SLD08115,10.0,0.0
SLD08116,16.0,0.0
SLD08117,9.0,0.0
SLD08118,8.0,0.0
SLD08119,10.0,0.0
SLD08120,14.0,0.0
SLD08121,12.0,0.0
SLD08122,8.0,2.0
SLD08123,2.0,0.0
SLD08124,12.0,0.0
SLD08125,8.0,0.0
SLD08126,8.0,0.0
SLD08127,9.0,0.0
SLD08128,13.0,9.0
SLD08129,2.0,0.0
SLD08130,12.0,0.0
SLD08131,8.0,0.0
SLD08132,12.0,0.0
SLD08133,12.0,0.0
SLD08134,12.0,0.0
SLD08135,9.0,0.0
SLD08136,14.0,0.0
SLD08137,12.0,0.0
SLD08138,8.0,0.0
SLD08139,5.0,0.0
SLD08140,9.0,0.0
SLD08141,12.0,0.0
SLD08142,12.0,0.0
SLD08143,9.0,0.0
SLD08144,12.0,0.0
SLD08145,13.0,9.0
SLD08146,8.0,0.0
SLD08147,9.0,0.0
SLD08148,9.0,0.0
SLD08149,12.0,0.0
SLD08150,4.0,0.0
SLD08151,9.0,0.0
SLD08152,13.0,0.0
SLD08153,8.0,0.0
SLD08154,14.0,0.0
SLD08155,8.0,0.0
SLD08156,12.0,0.0
SLD08157,12.0,0.0
SLD08158,4.0,0.0
SLD08159,4.0,0.0
SLD08160,8.0,0.0
SLD08161,12.0,0.0
SLD08162,12.0,0.0
SLD08163,9.0,0.0
SLD08164,14.0,0.0
SLD08165,14.0,0.0
SLD08166,5.0,0.0
SLD08167,2.0,0.0
SLD08168,8.0,0.0
SLD08169,2.0,0.0
SLD08170,2.0,0.0
SLD08171,11.0,0.0
SLD08172,12.0,0.0
SLD08173,12.0,0.0
SLD08174,13.0,9.0
SLD08175,14.0,0.0
SLD08176,8.0,0.0
SLD08177,2.0,0.0
SLD08178,12.0,0.0
SLD08179,14.0,0.0
SLD08180,12.0,0.0
SLD08181,12.0,0.0
SLD08182,12.0,0.0
SLD08183,14.0,0.0
SLD08184,14.0,0.0
SLD08185,12.0,0.0
SLD08186,8.0,0.0
SLD08187,4.0,0.0
SLD08188,10.0,0.0
SLD08189,9.0,0.0
SLD08190,8.0,0.0
SLD08191,12.0,0.0
SLD08192,12.0,0.0
SLD08193,14.0,0.0
SLD08194,14.0,0.0
SLD08195,12.0,0.0
SLD08196,12.0,0.0
SLD08197,12.0,0.0
SLD08198,2.0,0.0
SLD08199,11.0,0.0
SLD08200,12.0,0.0
SLD08201,2.0,0.0
SLD08202,14.0,0.0
SLD08203,4.0,0.0
SLD08204,12.0,0.0
