ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range
SLD07803,0.6446705882352941,0.12760611155380588,0.4422,0.8086,17,0.3664
SLD07804,0.49941500000000005,0.09899436600130332,0.3211,0.6849,20,0.36379999999999996
SLD07805,0.72486,0.07174537117970944,0.6214,0.8591,15,0.23770000000000002
SLD07806,0.7777733333333334,0.09439639420070685,0.5615,0.8735,15,0.31200000000000006
SLD07807,0.6603133333333333,0.06677023360179361,0.5682,0.7905,15,0.22229999999999994
SLD07808,0.5898,0.10139602614327181,0.4409,0.7972,18,0.3563
SLD07809,0.5100823529411764,0.0957435913997258,0.3599,0.7373,17,0.37739999999999996
SLD07810,0.7510923076923077,0.06826655429928652,0.6498,0.8386,13,0.18879999999999997
SLD07811,0.5356733333333333,0.09012955331605935,0.402,0.7408,15,0.3388
SLD07812,0.7142866666666666,0.10375551528656655,0.4949,0.8437,15,0.3488
SLD07813,0.79668,0.04529968779457221,0.7234,0.8751,15,0.15169999999999995
SLD07814,0.8266933333333333,0.04162647623579883,0.7277,0.8814,15,0.15369999999999995
SLD07815,0.5436764705882353,0.0768140980664663,0.4403,0.7284,17,0.2881
SLD07816,0.6318875,0.11500914094105738,0.4789,0.854,16,0.3751
SLD07817,0.579075,0.13964888112691773,0.3518,0.7831,16,0.4313
SLD07818,0.70472,0.06736707758881298,0.5945,0.8141,15,0.21960000000000002
SLD07819,0.49053125,0.07652699496473997,0.3788,0.6303,16,0.25149999999999995
SLD07820,0.5067499999999999,0.09826327331385286,0.3207,0.6579,18,0.33720000000000006
SLD07821,0.5937222222222222,0.0628528679261014,0.4953,0.6767,18,0.18139999999999995
SLD07822,0.60403125,0.14519109118101334,0.3886,0.8737,16,0.48510000000000003
SLD07823,0.8412052631578948,0.07257295542865211,0.6099,0.9119,19,0.30200000000000005
SLD07824,0.5379499999999999,0.08881040777640743,0.418,0.6764,18,0.2584
SLD07825,0.8590800000000001,0.038021670512635664,0.7941,0.9323,15,0.1382
SLD07826,0.4719625,0.061092180350679925,0.3426,0.545,16,0.20240000000000002
SLD07827,0.6885529411764706,0.05756698400175941,0.598,0.7633,17,0.1653
SLD07828,0.8598733333333333,0.04013282352152069,0.7563,0.9319,15,0.17559999999999998
SLD07829,0.49619473684210524,0.17893860981317405,0.2812,0.8725,19,0.5913
SLD07830,0.36133529411764703,0.14133647769231616,0.23,0.6776,17,0.4476
SLD07831,0.6361866666666667,0.0963784939456832,0.521,0.8855,15,0.36449999999999994
SLD07832,0.3550588235294118,0.15147160236667934,0.2215,0.6782,17,0.4567
SLD07833,0.44420952380952383,0.16220995007940142,0.2695,0.7998,21,0.5303
SLD07834,0.6594235294117647,0.07841447195361781,0.5035,0.8052,17,0.3017000000000001
SLD07835,0.7630055555555555,0.06967943803567388,0.628,0.8499,18,0.2219
SLD07836,0.6825928571428571,0.08948380570537033,0.5795,0.8018,14,0.22229999999999994
SLD07837,0.7963,0.040096250863806915,0.7189,0.8929,16,0.17400000000000004
SLD07838,0.5161285714285714,0.0948974085149702,0.3968,0.7033,21,0.30650000000000005
SLD07839,0.4435375,0.09445463020237106,0.34,0.6568,16,0.3168
SLD07840,0.7547117647058823,0.0650544472187811,0.6417,0.8506,17,0.20889999999999997
SLD07841,0.8089733333333334,0.03117566511300275,0.7312,0.8761,15,0.14490000000000003
SLD07842,0.7449866666666666,0.044051104521042495,0.6885,0.816,15,0.12749999999999995
SLD07843,0.47971,0.09017890347292401,0.3249,0.6255,20,0.3005999999999999
SLD07844,0.43925714285714285,0.0461632840167247,0.3864,0.5579,14,0.17149999999999993
SLD07845,0.85324375,0.025360940275681164,0.7977,0.8897,16,0.09200000000000008
SLD07846,0.5759941176470589,0.1274674099063572,0.3806,0.7876,17,0.407
SLD07847,0.4711166666666667,0.10304998358877628,0.3268,0.6882,18,0.36140000000000005
SLD07848,0.80490625,0.036064210675774734,0.7322,0.8525,16,0.12030000000000007
SLD07849,0.8035500000000001,0.022808997887136202,0.763,0.8336,14,0.0706
SLD07850,0.56264375,0.10975731391726631,0.4118,0.7503,16,0.33849999999999997
SLD07851,0.5288277777777778,0.09881912654563302,0.3587,0.6823,18,0.3236
SLD07852,0.7606066666666667,0.061406240570095014,0.6685,0.8752,15,0.2067
SLD07853,0.5785111111111111,0.10878605495022779,0.4045,0.7862,18,0.3817
SLD07854,0.835,0.046814180543933444,0.734,0.9124,17,0.1784
SLD07855,0.5610176470588235,0.10346868025696299,0.4233,0.7169,17,0.29359999999999997
SLD07856,0.59808,0.10293579968671179,0.4329,0.7636,15,0.33069999999999994
SLD07857,0.6996466666666666,0.12588999090286648,0.4877,0.8304,15,0.3427
SLD07858,0.8380294117647058,0.03523731624120023,0.7556,0.8888,17,0.13319999999999999
SLD07859,0.5309166666666667,0.1135930986408221,0.3844,0.7507,18,0.3663
SLD07860,0.80471875,0.030677205842992508,0.7353,0.8524,16,0.11710000000000009
SLD07861,0.7088933333333334,0.13557751850439484,0.3001,0.8926,15,0.5925
SLD07862,0.5478166666666666,0.16911813222436803,0.3399,0.7908,18,0.45089999999999997
SLD07863,0.6226294117647059,0.07559965083174891,0.4737,0.7301,17,0.25639999999999996
SLD07864,0.78891875,0.05941874248360811,0.6616,0.9108,16,0.2492000000000001
SLD07865,0.7303333333333334,0.11410992120603299,0.5121,0.9203,18,0.4082
SLD07866,0.46297647058823527,0.11839494039765683,0.3395,0.7192,17,0.3796999999999999
SLD07867,0.48931,0.1264721808395656,0.3258,0.6808,20,0.355
SLD07868,0.5311157894736842,0.08112578205860256,0.3622,0.6754,19,0.3132
SLD07869,0.712125,0.08672684705441557,0.5369,0.8025,16,0.26559999999999995
SLD07870,0.6836,0.08113244903067011,0.5346,0.83,15,0.2954
SLD07871,0.53456875,0.11782072663585129,0.4267,0.7987,16,0.37199999999999994
SLD07872,0.6851176470588235,0.08573235412676852,0.5509,0.8699,17,0.31900000000000006
SLD07873,0.7905375,0.058814622614901904,0.6367,0.8554,16,0.2187
SLD07874,0.5452210526315789,0.06840240881843081,0.4437,0.6779,19,0.23419999999999996
SLD07875,0.5195266666666666,0.08005316507231452,0.4285,0.6596,15,0.23109999999999997
SLD07876,0.5016666666666666,0.1429071726681345,0.3409,0.771,18,0.43010000000000004
SLD07877,0.77605625,0.06237159576548712,0.6084,0.8588,16,0.25039999999999996
SLD07878,0.5453250000000001,0.1337435232076679,0.3377,0.7859,16,0.44820000000000004
SLD07879,0.48238947368421053,0.13935067234513415,0.2919,0.7729,19,0.48100000000000004
SLD07880,0.65818,0.09396998913026888,0.4409,0.7742,15,0.3333
SLD07881,0.22508823529411764,0.07577185231298741,0.1293,0.3893,17,0.26
SLD07882,0.3211526315789474,0.11092132030518578,0.2,0.5993,19,0.39930000000000004
SLD07883,0.4257941176470588,0.16792801460219584,0.2444,0.7226,17,0.4782
SLD07884,0.4447705882352941,0.08670351611026139,0.3339,0.6076,17,0.27370000000000005
SLD07885,0.39376,0.10904012491787261,0.2589,0.6551,20,0.3962
SLD07886,0.67475,0.08849145023507002,0.5325,0.8541,18,0.3216
SLD07887,0.7724722222222222,0.06081829064618784,0.6542,0.8441,18,0.18989999999999996
SLD07888,0.70575,0.09010470206006638,0.5566,0.893,16,0.33640000000000003
SLD07889,0.5486705882352941,0.12743156381321838,0.3944,0.7854,17,0.391
SLD07890,0.8187611111111112,0.056868239237617794,0.7106,0.948,18,0.23739999999999994
SLD07891,0.41226111111111113,0.19011942419836103,0.2173,0.8625,18,0.6452
SLD07892,0.5259235294117647,0.12487877386395456,0.3948,0.8089,17,0.41409999999999997
SLD07893,0.83278,0.046251072574435705,0.7692,0.9352,15,0.16600000000000004
SLD07894,0.8359058823529412,0.03610445731811093,0.7569,0.9113,17,0.15439999999999998
SLD07895,0.5458722222222222,0.09662320879128461,0.4007,0.7261,18,0.32539999999999997
SLD07896,0.80775625,0.05074432603749905,0.7057,0.8909,16,0.18520000000000003
SLD07897,0.618975,0.11052644301371123,0.2558,0.7431,20,0.48729999999999996
SLD07898,0.7185666666666667,0.10798878482073417,0.447,0.8697,18,0.4227
SLD07899,0.841278947368421,0.06352673609457987,0.721,0.9625,19,0.24150000000000005
SLD07900,0.7991833333333332,0.047308885064653625,0.7359,0.8937,12,0.15780000000000005
SLD07901,0.7383533333333333,0.04880440358742033,0.6385,0.8285,15,0.19000000000000006
SLD07902,0.832475,0.03920332468894268,0.7298,0.8849,16,0.15510000000000002
SLD07903,0.6476176470588235,0.10501040564685787,0.5008,0.8345,17,0.3337
SLD07904,0.7478666666666667,0.0578216934661561,0.6681,0.8853,18,0.21719999999999995
SLD07905,0.7483647058823529,0.0654139601038692,0.6207,0.8568,17,0.23609999999999998
SLD07906,0.6617055555555555,0.11159870583385299,0.4292,0.8491,18,0.41989999999999994
SLD07907,0.4917,0.10624741173318059,0.358,0.7825,17,0.4245
SLD07908,0.5849222222222222,0.08345407018273798,0.4467,0.7224,18,0.27570000000000006
SLD07909,0.7439307692307693,0.04685741465010959,0.6699,0.7992,13,0.12929999999999997
SLD07910,0.6750583333333333,0.05670692531594242,0.5941,0.7906,12,0.1965
SLD07911,0.487475,0.19442425260239526,0.3018,0.8842,16,0.5824
SLD07912,0.6233923076923078,0.07612772667846304,0.4673,0.7199,13,0.2526
SLD07913,0.8404615384615385,0.04456382199463179,0.766,0.9162,13,0.1502
SLD07914,0.8348941176470589,0.03958231092590848,0.7499,0.9175,17,0.16759999999999997
SLD07915,0.76495,0.043491822986242684,0.6625,0.8122,16,0.14970000000000006
SLD07916,0.846925,0.04496639485956892,0.762,0.918,16,0.15600000000000003
SLD07917,0.49412,0.11222383460135185,0.366,0.7121,20,0.34609999999999996
SLD07918,0.7984625,0.06226878163788552,0.7062,0.9284,16,0.22219999999999995
SLD07919,0.7054470588235294,0.12270949493441337,0.4602,0.8527,17,0.3925
SLD07920,0.52485,0.12268091682466828,0.355,0.8093,18,0.45430000000000004
SLD07921,0.7912857142857143,0.0892329695636252,0.5136,0.8776,14,0.3640000000000001
SLD07922,0.8060529411764705,0.07425737436146543,0.624,0.9013,17,0.2773
SLD07923,0.5974937499999999,0.12898160317786925,0.4042,0.778,16,0.3738
SLD07924,0.4943352941176471,0.12503786397116112,0.3624,0.7371,17,0.3747
SLD07925,0.7979133333333334,0.03203112028429023,0.7426,0.8351,15,0.09249999999999992
SLD07926,0.45254999999999995,0.1308625333969155,0.328,0.695,18,0.36699999999999994
SLD07927,0.6215444444444445,0.07389462467294601,0.5288,0.7787,18,0.2498999999999999
SLD07928,0.7920555555555555,0.07332123697026446,0.6236,0.8994,18,0.27579999999999993
SLD07929,0.76744375,0.07039263189425442,0.6017,0.8596,16,0.2579
SLD07930,0.7328250000000001,0.03237337383303346,0.6849,0.7838,16,0.0989000000000001
SLD07931,0.75408,0.046794554017687645,0.6459,0.808,15,0.16210000000000002
SLD07932,0.4582294117647059,0.1166558869319605,0.313,0.7726,17,0.45959999999999995
SLD07933,0.4244470588235294,0.13683459503012688,0.2984,0.7076,17,0.4092
SLD07934,0.665725,0.09764436491677335,0.522,0.8114,16,0.2894
SLD07935,0.75660625,0.052412269158407285,0.6689,0.8593,16,0.1903999999999999
SLD07936,0.4282,0.13638075161753843,0.2775,0.7062,18,0.4287
SLD07937,0.8189368421052632,0.0717140169975028,0.6487,0.9308,19,0.2820999999999999
SLD07938,0.8160857142857143,0.0430588301878123,0.7185,0.9014,14,0.18289999999999995
SLD07939,0.8036875,0.11229610189138357,0.4101,0.8871,16,0.477
SLD07940,0.6960588235294117,0.0715297932579803,0.5722,0.7981,17,0.2259
SLD07941,0.7597166666666666,0.09928387257224197,0.5926,0.9324,18,0.3398
SLD07942,0.8210388888888889,0.052718153351672487,0.6508,0.9255,18,0.27469999999999994
SLD07943,0.1323,0.1991569539526358,-0.0928,0.5085,14,0.6013
SLD07944,0.6607470588235294,0.09883008852095004,0.514,0.8814,17,0.36739999999999995
SLD07945,0.4113,0.1631249935767409,0.2521,0.777,18,0.5249
SLD07946,0.7810666666666667,0.07770059474831849,0.6705,0.8735,12,0.20300000000000007
SLD07947,0.6388555555555555,0.1144039963422824,0.3603,0.8562,18,0.49589999999999995
SLD07948,0.4630764705882353,0.19173421554788994,0.2987,0.9182,17,0.6194999999999999
SLD07949,0.42512941176470587,0.06691881989307903,0.3037,0.5244,17,0.22069999999999995
SLD07950,0.7233631578947368,0.048732001925797255,0.62,0.7989,19,0.17890000000000006
SLD07951,0.8222769230769231,0.1096592689033182,0.4767,0.9113,13,0.4346
SLD07952,0.7128071428571429,0.10406366737786954,0.4103,0.8348,14,0.4245
SLD07953,0.6029142857142856,0.04644357796365318,0.528,0.6756,14,0.14759999999999995
SLD07954,0.4850411764705882,0.18730789511798326,0.2641,0.8516,17,0.5875
SLD07955,0.7189769230769231,0.06445426225686647,0.5737,0.7995,13,0.2258
SLD07956,0.5294388888888889,0.1641790383513892,0.3562,0.85,18,0.49379999999999996
SLD07957,0.44592777777777776,0.11745453090479463,0.2669,0.7355,18,0.4686
SLD07958,0.6406764705882353,0.12091912860157691,0.3712,0.7623,17,0.3911
SLD07959,0.7948421052631579,0.052967655914712856,0.7376,0.9686,19,0.23099999999999998
SLD07960,0.5287375,0.10190541284282531,0.3846,0.7527,16,0.36810000000000004
SLD07961,0.7057111111111111,0.06505139948658598,0.5534,0.7894,18,0.236
SLD07962,0.7177235294117646,0.0867043217594412,0.5803,0.8447,17,0.26439999999999997
SLD07963,0.5770466666666666,0.12468854837248727,0.3995,0.7557,15,0.3562
SLD07964,0.585975,0.13525600239623572,0.3935,0.7643,20,0.37079999999999996
SLD07965,0.828155,0.06268613105237703,0.6721,0.9636,20,0.2915
SLD07966,0.4505388888888889,0.10761465097548363,0.3017,0.6514,18,0.34969999999999996
SLD07967,0.4716222222222222,0.15218744848746296,0.3014,0.8212,18,0.5198
SLD07968,0.4366375,0.10755359516693683,0.3707,0.7483,16,0.3776
SLD07969,0.589775,0.08353579272782814,0.4434,0.7162,16,0.27279999999999993
SLD07970,0.5252681818181818,0.2161515063590784,0.2105,0.9101,22,0.6996
SLD07971,0.3860235294117647,0.15882158043466485,0.1524,0.7895,17,0.6371
SLD07972,0.71245,0.09189929270674504,0.5605,0.8454,16,0.28490000000000004
SLD07973,0.8032,0.07405666749186054,0.6684,0.9213,17,0.2529
SLD07974,0.7158882352941176,0.07912490033447865,0.5883,0.867,17,0.27869999999999995
SLD07975,0.70322,0.10968045274471527,0.4879,0.8253,15,0.33740000000000003
SLD07976,0.49122352941176467,0.1063817273396362,0.3839,0.7749,17,0.391
SLD07977,0.35098,0.04553325629220281,0.2803,0.4352,15,0.15489999999999998
SLD07978,0.79064,0.07011166399802125,0.7211,0.9718,15,0.25070000000000003
SLD07979,0.5183294117647059,0.131809387775994,0.286,0.7242,17,0.4382
SLD07980,0.6329277777777778,0.07199063505726079,0.4905,0.7569,18,0.2664
SLD07981,0.8158928571428571,0.14646025695775583,0.3135,0.8918,14,0.5783
SLD07982,0.46609,0.1381481656925293,0.3089,0.7513,20,0.44239999999999996
SLD07983,0.7720888888888889,0.043293348067897246,0.6898,0.8409,18,0.1511
SLD07984,0.5082235294117646,0.09860511858805661,0.3041,0.7028,17,0.3987
SLD07985,0.4651705882352941,0.12223977342044755,0.3027,0.6942,17,0.3915
SLD07986,0.7432823529411765,0.07445679313613801,0.5256,0.8481,17,0.3225
SLD07987,0.7041941176470587,0.04147269388688526,0.6324,0.7859,17,0.15350000000000008
SLD07988,0.5303941176470588,0.09557830213095066,0.388,0.6664,17,0.2784
SLD07989,0.8623923076923077,0.03891573078543048,0.7803,0.9286,13,0.1483
SLD07990,0.8112,0.053732981801993235,0.7119,0.8958,16,0.18390000000000006
SLD07991,0.6225823529411765,0.1309163866523884,0.4208,0.8768,17,0.456
SLD07992,0.41802857142857147,0.13678155762197808,0.1997,0.688,14,0.48829999999999996
SLD07993,0.7205071428571428,0.05662419249600101,0.6005,0.8059,14,0.20539999999999992
SLD07994,0.814875,0.04633517742133578,0.7517,0.9049,16,0.1532
SLD07995,0.6056611111111111,0.11217189612842315,0.4244,0.7716,18,0.34719999999999995
SLD07996,0.39066470588235297,0.16999852918913913,0.2444,0.7654,17,0.5209999999999999
SLD07997,0.83499375,0.03443805005610313,0.7409,0.8716,16,0.13070000000000004
SLD07998,0.8411071428571428,0.030029638289932433,0.8061,0.9205,14,0.11439999999999995
SLD07999,,,,,0,
SLD08000,0.47635000000000005,0.14361781083220596,0.3034,0.8237,18,0.5203
SLD08001,0.5415764705882352,0.06661653820009489,0.46,0.6966,17,0.23659999999999998
SLD08002,0.8342125,0.054037689008074125,0.7488,0.9324,16,0.18359999999999999
SLD08003,0.6917529411764706,0.060748437404256145,0.5926,0.7726,17,0.17999999999999994
SLD08004,0.7842111111111111,0.05057548684176007,0.7134,0.9189,18,0.20550000000000002
SLD08005,0.5645125,0.07415571791844512,0.45,0.7019,16,0.25189999999999996
SLD08006,0.78329,0.07008890519603624,0.6431,0.9023,20,0.2592
SLD08007,0.5429315789473684,0.10420583291752475,0.3854,0.745,19,0.3596
SLD08008,0.6050894736842105,0.04951289276246746,0.5319,0.7056,19,0.17369999999999997
SLD08009,0.6910071428571428,0.16783451769427626,0.1986,0.8303,14,0.6317
SLD08010,0.57018,0.10100470859269249,0.3753,0.7118,20,0.33649999999999997
SLD08011,0.7045357142857143,0.07074660749836331,0.5044,0.7805,14,0.2761
SLD08012,0.6029,0.11431227773999283,0.4177,0.812,20,0.39430000000000004
SLD08013,0.8032,0.05058641451351667,0.6967,0.8799,16,0.18320000000000003
SLD08014,0.756275,0.08008864671932803,0.5722,0.871,16,0.29879999999999995
SLD08015,0.5487555555555556,0.10686993316353802,0.3674,0.7377,18,0.3703
SLD08016,0.4998388888888889,0.1062003884942982,0.3245,0.6832,18,0.3587
SLD08017,0.6724444444444444,0.11139353250960006,0.523,0.9456,18,0.4226
SLD08018,0.617015,0.11276357322898392,0.444,0.8012,20,0.3572
SLD08019,0.5201705882352942,0.13657934399418656,0.3099,0.7996,17,0.48969999999999997
SLD08020,0.733425,0.07355597868290517,0.5612,0.8293,16,0.2681
SLD08021,0.49519411764705884,0.1552780025896627,0.3032,0.7435,17,0.4403
SLD08022,0.52480625,0.08771574901350385,0.3755,0.699,16,0.32349999999999995
SLD08023,0.7859875000000001,0.03351198541815549,0.7349,0.8554,16,0.12050000000000005
SLD08024,0.6577470588235294,0.10061788557239129,0.5045,0.8227,17,0.31820000000000004
SLD08025,0.6674642857142857,0.15177975241038658,0.2852,0.8117,14,0.5265
SLD08026,0.8262,0.040284328750236645,0.7394,0.8697,15,0.13030000000000008
SLD08027,0.818125,0.04205830080574665,0.727,0.8707,16,0.14370000000000005
SLD08028,0.6016411764705882,0.10038390719397912,0.4923,0.8382,17,0.34589999999999993
SLD08029,0.6986409090909091,0.11197786200891038,0.5316,0.881,22,0.34940000000000004
SLD08030,0.5452052631578947,0.09350561761902754,0.4001,0.6732,19,0.2731
SLD08031,0.47245,0.12534621348606476,0.2971,0.6897,18,0.3926
SLD08032,0.8346764705882354,0.061823443464148004,0.7221,0.954,17,0.2319
SLD08033,0.79385,0.09113964377079091,0.6395,0.9287,16,0.2892
SLD08034,0.815435294117647,0.059651738670977436,0.6792,0.9024,17,0.22319999999999995
SLD08035,0.7475571428571429,0.08345684256805172,0.4424,0.8787,21,0.4363
SLD08036,0.4822947368421053,0.1459845938358802,0.3619,0.7969,19,0.43500000000000005
SLD08037,0.8105882352941176,0.07287529487378538,0.632,0.9025,17,0.27049999999999996
SLD08038,0.3949157894736842,0.1378559403594842,0.2442,0.6997,19,0.4555
SLD08039,0.6931529411764705,0.08191611652818281,0.5719,0.8272,17,0.2553000000000001
SLD08040,0.45925625000000003,0.12251601783032291,0.3417,0.7813,16,0.4396
SLD08041,0.76266,0.0875953260331688,0.5342,0.8339,15,0.29969999999999997
SLD08042,0.7680153846153845,0.09014455840624219,0.6693,0.9972,13,0.32789999999999997
SLD08043,0.5657954545454545,0.11533152411437844,0.3632,0.7361,22,0.37289999999999995
SLD08044,0.5301705882352942,0.13430942243894267,0.3678,0.8548,17,0.487
SLD08045,0.7925125,0.03365067359405062,0.7104,0.8413,16,0.13090000000000002
SLD08046,0.5368176470588235,0.08058560848016005,0.4059,0.6748,17,0.2689
SLD08047,0.5372105263157895,0.11479610376052182,0.3366,0.7642,19,0.4276
SLD08048,0.6659470588235293,0.13024094554731558,0.4306,0.8236,17,0.393
SLD08049,0.5047111111111111,0.11213371161718386,0.3044,0.8346,18,0.5302
SLD08050,0.5075888888888889,0.08496469085926492,0.4092,0.6861,18,0.27690000000000003
SLD08051,0.7580411764705882,0.07611992231689027,0.6138,0.8704,17,0.25659999999999994
SLD08052,0.6884733333333333,0.04169587966397137,0.6219,0.7612,15,0.13929999999999998
SLD08053,0.6029705882352941,0.06465205685732162,0.5126,0.7372,17,0.22460000000000002
SLD08054,0.4791625,0.21796095636604276,0.1795,0.8353,16,0.6558
SLD08055,0.5393375,0.10656089886382654,0.441,0.8761,16,0.4351
SLD08056,0.6699375,0.10713264597373359,0.4828,0.7858,16,0.30300000000000005
SLD08057,0.8293923076923077,0.04228085582424707,0.7418,0.8812,13,0.13939999999999997
SLD08058,0.541015,0.12627664815167156,0.3362,0.7936,20,0.4574
SLD08059,0.7756214285714286,0.057194717057964896,0.6929,0.8782,14,0.18530000000000002
SLD08060,0.7990071428571428,0.03786986754838028,0.7116,0.8537,14,0.1421
SLD08061,0.657190909090909,0.057312318206314244,0.5616,0.7491,22,0.1875
SLD08062,0.513625,0.11201369856703539,0.3582,0.8194,16,0.4612
SLD08063,0.7148714285714286,0.039412013564227015,0.648,0.7654,14,0.11739999999999995
SLD08064,0.4032352941176471,0.13631344367475495,0.2281,0.7271,17,0.499
SLD08065,0.6958733333333333,0.0423364494541164,0.6199,0.758,15,0.1381
SLD08066,0.730061111111111,0.11713715007675653,0.4949,0.8574,18,0.36250000000000004
SLD08067,0.4951352941176471,0.1388218414964684,0.3096,0.7383,17,0.42869999999999997
SLD08068,0.7933875,0.05481577479764987,0.685,0.8735,16,0.1885
SLD08069,0.6651333333333334,0.06893863385718664,0.5567,0.7714,15,0.2147
SLD08070,0.8115294117647058,0.036284445095417305,0.7129,0.8527,17,0.13980000000000004
SLD08071,0.5745176470588236,0.1373527904489663,0.1355,0.7715,17,0.6359999999999999
SLD08072,0.43075625,0.08840395895169705,0.2912,0.5821,16,0.29089999999999994
SLD08073,0.7363578947368421,0.06267436402894525,0.641,0.8787,19,0.23770000000000002
SLD08074,0.47835000000000005,0.06507066068784723,0.3794,0.5993,18,0.21990000000000004
SLD08075,0.6978611111111112,0.12449687989895634,0.4972,0.9217,18,0.4245
SLD08076,0.6890470588235293,0.07312896243663536,0.584,0.8464,17,0.2624000000000001
SLD08077,0.780275,0.04492287464829779,0.717,0.8589,16,0.14190000000000003
SLD08078,0.733588888888889,0.07248695532860008,0.5473,0.8376,18,0.2903
SLD08079,0.6521,0.13698347832250912,0.4715,0.9033,16,0.4318
SLD08080,0.67861875,0.0673913270260598,0.5557,0.7943,16,0.23860000000000003
SLD08081,0.73442,0.05149696523652073,0.6353,0.8439,15,0.2086
SLD08082,0.6215473684210526,0.07135308424713645,0.5024,0.7433,19,0.2409
SLD08083,0.7194333333333334,0.13088132927557383,0.5206,0.8714,18,0.3508
SLD08084,0.44342777777777775,0.1300276839552687,0.2773,0.7317,18,0.4544
SLD08085,0.7821941176470588,0.05597774636617034,0.6965,0.895,17,0.1985
SLD08086,0.5754470588235294,0.1336045008488068,0.4372,0.8419,17,0.4047
SLD08087,0.7463533333333333,0.04459897286880471,0.6748,0.8259,15,0.1511
SLD08088,0.6737133333333334,0.12131306528780735,0.4706,0.8654,15,0.39479999999999993
SLD08089,0.7733176470588236,0.10563703325121192,0.5809,0.9027,17,0.3218
SLD08090,0.588855,0.06701698508194531,0.4269,0.6949,20,0.26799999999999996
SLD08091,0.68705,0.07644636265798631,0.5358,0.827,12,0.2911999999999999
SLD08092,0.5910684210526316,0.11205925046168698,0.3681,0.7703,19,0.4022
SLD08093,0.6027,0.1181104766982267,0.411,0.812,18,0.4010000000000001
SLD08094,0.1196923076923077,0.14428281522492817,-0.0714,0.4382,13,0.5095999999999999
SLD08095,0.61925,0.03019345955666555,0.5979,0.6406,2,0.04269999999999996
SLD08096,0.5388866666666666,0.15247040868250314,0.2406,0.7758,15,0.5352
SLD08097,0.627225,0.06340375908939995,0.4524,0.7076,16,0.2552
SLD08098,0.40966470588235293,0.12271251434336512,0.2724,0.6711,17,0.39870000000000005
SLD08099,0.4954411764705882,0.10374113853013861,0.3576,0.7061,17,0.3485
SLD08100,0.56609375,0.10315032052785876,0.4544,0.7908,16,0.3363999999999999
SLD08101,0.7130176470588235,0.07778877839455793,0.5635,0.8436,17,0.2801
SLD08102,0.73840625,0.0410150455117794,0.6791,0.8253,16,0.1462
SLD08103,0.7358533333333334,0.16698700063463737,0.1957,0.8824,15,0.6867
SLD08104,0.55552,0.10632091515783712,0.3764,0.6581,5,0.2817
SLD08105,0.5463352941176471,0.1551365484870364,0.3318,0.8878,17,0.556
SLD08106,0.7693625,0.05452661582505677,0.6437,0.8388,16,0.19509999999999994
SLD08107,0.74910625,0.08983930445523274,0.443,0.8464,16,0.40340000000000004
SLD08108,0.7195416666666666,0.05625444561557025,0.6252,0.7875,12,0.1623
SLD08109,0.713175,0.07442462406130566,0.6134,0.8118,16,0.19840000000000002
SLD08110,0.46116666666666667,0.15051756981671416,0.3026,0.7677,18,0.46510000000000007
SLD08111,0.7282666666666666,0.09512042492596019,0.5333,0.8498,15,0.3165
SLD08112,0.6824,0.05830224052298507,0.5709,0.7595,17,0.1886
SLD08113,0.6370611111111111,0.11765286496293634,0.4431,0.9056,18,0.46249999999999997
SLD08114,0.48928,0.13842027204960158,0.3542,0.7918,15,0.43759999999999993
SLD08115,0.44738823529411764,0.09564012548580839,0.3318,0.6746,17,0.3428
SLD08116,0.13712666666666665,0.0923515369712512,-0.0294,0.2677,15,0.2971
SLD08117,0.7393,0.08300256773136598,0.6057,0.8904,17,0.28469999999999995
SLD08118,0.7973842105263158,0.03105613668393084,0.7595,0.885,19,0.12550000000000006
SLD08119,0.41623529411764704,0.17054596133145633,0.1956,0.7542,17,0.5586
SLD08120,0.3141136363636364,0.04357052624855199,0.2516,0.4499,22,0.19830000000000003
SLD08121,0.6196809523809524,0.08093106708210152,0.4685,0.714,21,0.24549999999999994
SLD08122,0.59965,0.12043698842888004,0.4231,0.7637,12,0.34060000000000007
SLD08123,0.8427866666666667,0.030470099316886896,0.7784,0.8875,15,0.10909999999999997
SLD08124,0.53988,0.07352251785391294,0.4213,0.6556,20,0.23429999999999995
SLD08125,0.74734,0.04084300604579868,0.6607,0.8167,15,0.15600000000000003
SLD08126,0.7451133333333334,0.049629511189939995,0.646,0.8515,15,0.20550000000000002
SLD08127,0.6347933333333333,0.07230340306816886,0.5277,0.7511,15,0.22340000000000004
SLD08128,0.71809,0.04768604452148721,0.6509,0.8154,20,0.16449999999999998
SLD08129,0.77258125,0.04601733323795862,0.6531,0.8431,16,0.18999999999999995
SLD08130,0.2603111111111111,0.12372634361596224,0.0579,0.5343,18,0.4764
SLD08131,0.7062222222222222,0.1161676352394426,0.4336,0.8877,18,0.45410000000000006
SLD08132,0.5827944444444444,0.0569649373296181,0.4971,0.6858,18,0.18869999999999998
SLD08133,0.5708411764705882,0.12041100478581437,0.3584,0.7315,17,0.37310000000000004
SLD08134,0.47542222222222225,0.12287395529113926,0.2817,0.6622,18,0.3805
SLD08135,0.7108882352941177,0.07086692531033909,0.58,0.8237,17,0.24370000000000003
SLD08136,0.6923444444444444,0.0655864245478233,0.5792,0.7669,18,0.18769999999999998
