ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range,Land_Cover_Type,Land_Cover_QC
SLD05926,0.66915,0.0984586207500389,0.5124,0.8371,16,0.3247,9.0,0.0
SLD05927,0.5032117647058824,0.1472021606598937,0.3589,0.7721,17,0.4132,12.0,0.0
SLD05928,0.6850588235294118,0.1120206290088098,0.5067,0.8697,17,0.363,9.0,0.0
SLD05929,0.6645875,0.0795888088866769,0.5624,0.7942,16,0.2318,9.0,0.0
SLD05930,0.4482529411764706,0.1379486050928345,0.2911,0.7271,17,0.4359999999999999,12.0,0.0
SLD05931,0.6325125,0.0779331069999564,0.5176,0.747,16,0.2294,9.0,0.0
SLD05932,0.4836470588235294,0.1475684337758547,0.3199,0.8365,17,0.5166,12.0,0.0
SLD05933,0.6392266666666667,0.0830627341804001,0.5183,0.8041,15,0.2858,9.0,0.0
SLD05934,0.53839375,0.0931523159042937,0.4152,0.7529,16,0.3377,10.0,0.0
SLD05935,0.61516875,0.1005956839282879,0.4757,0.8176,16,0.3419,9.0,0.0
SLD05936,0.45835,0.1671065572339644,0.2637,0.7727,18,0.5090000000000001,12.0,0.0
SLD05937,0.65629375,0.094116994347461,0.4717,0.8334,16,0.3617,9.0,0.0
SLD05938,0.3801333333333334,0.2248363197231859,0.0549,0.7355,6,0.6806000000000001,11.0,0.0
SLD05939,0.6184222222222222,0.1099773856730424,0.4352,0.8107,18,0.3755,10.0,0.0
SLD05940,0.6885666666666667,0.1157340460355754,0.4976,0.8326,18,0.335,9.0,0.0
SLD05941,0.6959294117647059,0.1063431342677202,0.5173,0.8673,17,0.35,9.0,0.0
SLD05942,0.70274375,0.093019402769888,0.5346,0.8597,16,0.3251,4.0,0.0
SLD05943,0.6918875,0.0971631471632463,0.5391,0.8602,16,0.3210999999999999,8.0,0.0
SLD05944,0.6694294117647059,0.1139272452308154,0.4685,0.8579,17,0.3893999999999999,9.0,0.0
SLD05945,0.5226055555555555,0.1553991273812361,0.3302,0.7789,18,0.4487,12.0,0.0
SLD05946,0.6466647058823529,0.1133653107280643,0.4691,0.8087,17,0.3395999999999999,9.0,0.0
SLD05947,0.4997944444444444,0.1580767068907937,0.3183,0.7768,18,0.4585,12.0,0.0
SLD05948,0.6961117647058823,0.1028699900502629,0.5116,0.8882,17,0.3765999999999999,9.0,0.0
SLD05949,0.660264705882353,0.0991827791326225,0.51,0.7955,17,0.2855,9.0,0.0
SLD05950,0.6899599999999999,0.0766897907155835,0.5587,0.8068,15,0.2481,9.0,0.0
SLD05951,0.5888125,0.1011351496760646,0.4784,0.8358,16,0.3574,10.0,0.0
SLD05952,0.6154875,0.0995675440760357,0.4824,0.8427,16,0.3603,9.0,0.0
SLD05953,0.6154875,0.0995675440760357,0.4824,0.8427,16,0.3603,9.0,0.0
SLD05954,0.65825,0.1042298477109419,0.4916,0.8194,14,0.3278,9.0,0.0
SLD05955,0.65851875,0.0861188962520228,0.5413,0.7917,16,0.2503999999999999,9.0,0.0
SLD05956,0.6224428571428572,0.1004876396094849,0.4933,0.7705,14,0.2771999999999999,9.0,0.0
SLD05957,0.6920625,0.1135680640262334,0.5051,0.8719,16,0.3668,9.0,0.0
SLD05958,0.65725,0.1355826340895716,0.3116,0.8516,16,0.54,9.0,0.0
SLD05959,0.70442,0.094519969167518,0.5565,0.8371,15,0.2805999999999999,9.0,0.0
SLD05960,0.667975,0.088398653835904,0.4989,0.8554,16,0.3565,9.0,0.0
SLD05961,0.6706,0.0896579425743568,0.5291,0.8554,16,0.3263,9.0,0.0
SLD05962,0.48919375,0.15476912469331,0.3107,0.8112,16,0.5005000000000001,12.0,0.0
SLD05963,0.6486125,0.103384969088032,0.4975,0.8589,16,0.3614,2.0,0.0
SLD05964,0.5151529411764706,0.1305811534910717,0.3643,0.7823,17,0.418,12.0,0.0
SLD05965,0.6763600000000001,0.0846776644525748,0.5484,0.8107,15,0.2623,9.0,0.0
SLD05966,0.6313470588235295,0.1197352919863597,0.4144,0.8569,17,0.4425,9.0,0.0
SLD05967,0.7541055555555556,0.0742346317802921,0.6295,0.8994,18,0.2699,9.0,0.0
SLD05968,0.5041684210526316,0.1688883656693957,0.3197,0.8299,19,0.5102,12.0,0.0
SLD05969,0.4897388888888889,0.1482810691137487,0.3238,0.7966,18,0.4728,12.0,0.0
SLD05970,0.6908625,0.0855968914934025,0.5504,0.8669,16,0.3165,9.0,0.0
SLD05971,0.5316055555555556,0.1395940858018335,0.3731,0.7991,18,0.426,12.0,0.0
SLD05972,0.6607125,0.0947879378753788,0.5024,0.8166,16,0.3142,9.0,0.0
SLD05973,0.5619473684210526,0.1406291789242626,0.3721,0.7956,19,0.4235,12.0,0.0
SLD05974,0.5729,0.1366027635152378,0.4126,0.8294,17,0.4168,12.0,0.0
SLD05975,0.5729,0.1366027635152378,0.4126,0.8294,17,0.4168,12.0,0.0
SLD05976,0.5924875000000001,0.1188787666770928,0.4431,0.8384,16,0.3953,2.0,0.0
SLD05977,0.6151733333333333,0.0962462353005238,0.4848,0.7792,15,0.2944,10.0,0.0
SLD05978,0.712975,0.119124923224879,0.5165,0.9273,16,0.4108,5.0,0.0
SLD05979,0.5948875,0.1058949408612138,0.4758,0.7798,16,0.304,9.0,0.0
SLD05980,0.68494375,0.104501578736081,0.5337,0.8944,16,0.3607,9.0,0.0
SLD05981,0.64630625,0.1196433169536295,0.4924,0.8885,16,0.3960999999999999,9.0,0.0
SLD05982,0.7337294117647059,0.1020642124149417,0.5353,0.9189,17,0.3836,5.0,0.0
SLD05983,0.5605111111111111,0.145513407059236,0.3864,0.8476,18,0.4612,12.0,0.0
SLD05984,0.6692583333333334,0.0978599970118102,0.5409,0.8161,12,0.2752,9.0,0.0
SLD05985,0.6413625,0.0907172300797005,0.5243,0.7796,16,0.2552999999999999,9.0,0.0
SLD05986,0.67400625,0.0879019337576445,0.5539,0.8141,16,0.2602000000000001,9.0,0.0
SLD05987,0.672525,0.1009670276212322,0.5116,0.8655,16,0.3539,9.0,0.0
SLD05988,0.6543625,0.1075357483196479,0.4608,0.8249,16,0.3641,9.0,0.0
SLD05989,0.58733125,0.1018934130599225,0.4525,0.7754,16,0.3228999999999999,9.0,0.0
SLD05990,0.7003823529411765,0.0936277485263724,0.5034,0.8358,17,0.3324,9.0,0.0
SLD05991,0.7446764705882353,0.0924174599941196,0.5473,0.96,17,0.4126999999999999,5.0,0.0
SLD05992,0.6689066666666666,0.0767528358402724,0.5442,0.7978,15,0.2535999999999999,9.0,0.0
SLD05993,0.73094,0.06637490704863,0.6375,0.8208,15,0.1833,9.0,0.0
SLD05994,0.73094,0.06637490704863,0.6375,0.8208,15,0.1833,9.0,0.0
SLD05995,0.73094,0.06637490704863,0.6375,0.8208,15,0.1833,9.0,0.0
SLD05996,0.6992666666666667,0.0708998052250665,0.5935,0.7994,15,0.2058999999999999,9.0,0.0
SLD05997,0.6900333333333334,0.0734108367503119,0.5382,0.8218,15,0.2835999999999999,9.0,0.0
SLD05998,0.6624666666666666,0.0874882332224222,0.5453,0.796,15,0.2507,5.0,0.0
SLD05999,0.666175,0.1076208065385128,0.5172,0.8733,16,0.3560999999999999,9.0,0.0
SLD06000,0.733475,0.1240400661076895,0.4531,0.895,16,0.4419,9.0,0.0
SLD06001,0.73688125,0.1201896846308645,0.4533,0.8919,16,0.4386,9.0,0.0
SLD06002,0.5809470588235294,0.1251093377692441,0.398,0.8181,17,0.4201,9.0,0.0
SLD06003,0.689575,0.1108001173284577,0.4622,0.8907,16,0.4285,9.0,0.0
SLD06004,0.47991875,0.124742375685517,0.3691,0.7708,16,0.4017,12.0,0.0
SLD06005,0.5391277777777778,0.1219162673388176,0.3911,0.7976,18,0.4065,12.0,0.0
SLD06006,0.5391277777777778,0.1219162673388176,0.3911,0.7976,18,0.4065,12.0,0.0
SLD06007,0.6033611111111111,0.1153561346893069,0.4909,0.8255,18,0.3346,12.0,0.0
SLD06008,0.6069555555555556,0.1129380841420343,0.4962,0.8164,18,0.3202,12.0,0.0
SLD06009,0.6039666666666667,0.0939762423043561,0.4951,0.8222,18,0.3271,12.0,0.0
SLD06010,0.569635294117647,0.1127284455072037,0.4146,0.8077,17,0.3930999999999999,12.0,0.0
SLD06011,0.54431875,0.1014094750257588,0.397,0.7471,16,0.3500999999999999,10.0,0.0
SLD06012,0.55951875,0.0968710085199212,0.4342,0.7942,16,0.36,10.0,0.0
SLD06013,0.5579777777777778,0.1652519166234159,0.3344,0.8682,18,0.5338,12.0,0.0
SLD06014,0.6427058823529412,0.0948026929376761,0.4698,0.7936,17,0.3238,9.0,0.0
SLD06015,0.62914375,0.0979728395611083,0.5055,0.8315,16,0.326,9.0,0.0
SLD06016,0.62914375,0.0979728395611083,0.5055,0.8315,16,0.326,9.0,0.0
SLD06017,0.728575,0.0605546309817286,0.6619,0.8756,16,0.2137,9.0,0.0
SLD06018,0.6397,0.0961295792147245,0.4516,0.8151,16,0.3635,10.0,0.0
SLD06019,0.4638764705882353,0.1662069550643555,0.296,0.7798,17,0.4838,12.0,0.0
SLD06020,0.5497,0.1570481056873975,0.3573,0.8349,17,0.4775999999999999,12.0,0.0
SLD06021,0.63690625,0.1128943191292931,0.5044,0.8594,16,0.3550000000000001,9.0,0.0
SLD06022,0.4907647058823529,0.1681839578451839,0.3128,0.8151,17,0.5023,12.0,0.0
SLD06023,0.5861529411764707,0.1477841589855246,0.3763,0.8217,17,0.4453999999999999,12.0,0.0
SLD06024,0.5779294117647059,0.131642341045282,0.4127,0.8013,17,0.3886,12.0,0.0
SLD06025,0.5458823529411765,0.1433808444113705,0.3745,0.7929,17,0.4184,12.0,0.0
SLD06026,0.5389666666666666,0.1458898416009591,0.3496,0.8057,18,0.4560999999999999,12.0,0.0
SLD06027,0.4484611111111111,0.1762573157059566,0.2799,0.7849,18,0.5050000000000001,12.0,0.0
SLD06028,0.4501555555555556,0.1760985460147151,0.2761,0.7971,18,0.521,12.0,0.0
SLD06029,0.5428235294117647,0.1485893692757483,0.3486,0.7789,17,0.4303,12.0,0.0
SLD06030,0.445564705882353,0.1690280780712796,0.2746,0.7631,17,0.4885,12.0,0.0
SLD06031,0.5877117647058823,0.1341928830189633,0.4444,0.8437,17,0.3993,12.0,0.0
SLD06032,0.694375,0.0805228125026276,0.5564,0.8213,16,0.2649,10.0,0.0
SLD06033,0.2491058823529411,0.1439670512243523,0.0395,0.5629,17,0.5234,11.0,2.0
SLD06034,0.4651055555555555,0.1720853771421145,0.2694,0.7849,18,0.5155000000000001,12.0,0.0
SLD06035,0.4777470588235294,0.1678465225944786,0.2943,0.7984,17,0.5041,12.0,0.0
SLD06036,0.5054058823529411,0.1010850722818918,0.3883,0.7131,17,0.3248,12.0,0.0
SLD06037,0.5024833333333334,0.1583678081147138,0.273,0.7835,18,0.5105,12.0,0.0
SLD06038,0.4900529411764706,0.1775510282906264,0.3009,0.8191,17,0.5182,12.0,0.0
SLD06039,0.5333,0.1687390432172778,0.352,0.8616,18,0.5096,12.0,0.0
SLD06040,0.5287882352941177,0.1667342529384444,0.3194,0.8499,17,0.5305,12.0,0.0
SLD06041,0.4841444444444445,0.130836756043652,0.3064,0.7623,18,0.4558999999999999,12.0,0.0
SLD06042,0.5009666666666667,0.1559779999570075,0.3419,0.8157,18,0.4738,12.0,0.0
SLD06043,0.4489666666666667,0.1023968979309546,0.2888,0.7081,18,0.4192999999999999,12.0,0.0
SLD06044,0.4489666666666667,0.1023968979309546,0.2888,0.7081,18,0.4192999999999999,12.0,0.0
SLD06045,0.4184823529411764,0.1448622329805724,0.279,0.7427,17,0.4637,12.0,0.0
SLD06046,0.62975,0.0929235599834616,0.4914,0.8512,16,0.3597999999999999,9.0,0.0
SLD06047,0.4789764705882353,0.1670499982393436,0.3144,0.7998,17,0.4853999999999999,12.0,0.0
SLD06048,0.4992470588235294,0.1687371962462895,0.3193,0.8039,17,0.4846,12.0,0.0
SLD06049,0.7206117647058824,0.0915779236658114,0.5875,0.9101,17,0.3226,9.0,0.0
SLD06050,0.5269,0.1607929919181803,0.3395,0.8039,17,0.4643999999999999,12.0,0.0
SLD06051,0.5998375,0.1012557545689791,0.4914,0.8074,16,0.316,9.0,0.0
SLD06052,0.6776352941176471,0.1059128824858929,0.5162,0.8704,17,0.3541999999999999,12.0,0.0
SLD06053,0.5944411764705881,0.1243601928815221,0.4424,0.797,17,0.3546,12.0,0.0
SLD06054,0.56335,0.1126341461651525,0.4067,0.7794,18,0.3727,12.0,0.0
SLD06055,0.5657388888888889,0.1239591969816676,0.3991,0.7953,18,0.3962,12.0,0.0
SLD06056,0.56335,0.1126341461651525,0.4067,0.7794,18,0.3727,12.0,0.0
SLD06057,0.7106235294117648,0.0860331006750582,0.5672,0.8488,17,0.2815999999999999,9.0,0.0
SLD06058,0.6784941176470588,0.1067108035216457,0.4897,0.8363,17,0.3466,2.0,0.0
SLD06059,0.6846944444444445,0.0950136490022987,0.5234,0.8363,18,0.3129,2.0,0.0
SLD06060,0.54311875,0.1633593185537125,0.3506,0.8077,16,0.4570999999999999,12.0,0.0
SLD06061,0.4507411764705882,0.1550195836774483,0.2749,0.7389,17,0.464,12.0,0.0
SLD06062,0.51873125,0.1393080553724969,0.3657,0.782,16,0.4163,14.0,0.0
SLD06063,0.6057555555555556,0.1262653658545331,0.4171,0.8062,18,0.3891,12.0,0.0
SLD06064,0.5441166666666667,0.1057586500425545,0.4303,0.7897,18,0.3593999999999999,12.0,0.0
SLD06065,0.5808666666666666,0.1212870537681772,0.4104,0.8421,18,0.4317,9.0,0.0
SLD06066,0.5056875,0.1132829606192682,0.3564,0.7149,16,0.3585,12.0,0.0
SLD06067,0.5287833333333334,0.1693367450829681,0.3325,0.8063,18,0.4738,12.0,0.0
SLD06068,0.51691875,0.1145553794386511,0.3629,0.7571,16,0.3942,12.0,0.0
SLD06069,0.7341823529411764,0.076776047984496,0.6187,0.8722,17,0.2534999999999999,9.0,0.0
SLD06070,0.4924375,0.1215670069001728,0.3282,0.7407,16,0.4125,12.0,0.0
SLD06071,0.495475,0.1342256582525611,0.3589,0.7949,16,0.436,12.0,0.0
SLD06072,0.48173125,0.1431727335249278,0.2989,0.7447,16,0.4458,12.0,0.0
SLD06073,0.5353555555555556,0.1295627589113941,0.3706,0.783,18,0.4124,12.0,0.0
SLD06074,0.454775,0.1425743572082067,0.3158,0.7566,16,0.4408,12.0,0.0
SLD06075,0.48829375,0.1269802686443843,0.3632,0.7979,16,0.4347,12.0,0.0
SLD06076,0.4852941176470588,0.1585400559424503,0.3086,0.7824,17,0.4738,12.0,0.0
SLD06077,0.6306437500000001,0.1021658323103505,0.506,0.8081,16,0.3021,14.0,0.0
SLD06078,0.4852941176470588,0.1585400559424503,0.3086,0.7824,17,0.4738,12.0,0.0
SLD06079,0.5231,0.1264128527220762,0.3554,0.7979,16,0.4425,12.0,0.0
SLD06080,0.5903058823529411,0.12720992232619,0.4423,0.9124,17,0.4700999999999999,9.0,0.0
SLD06081,0.5917555555555556,0.1365109873717226,0.4006,0.8361,18,0.4354999999999999,12.0,0.0
SLD06082,0.583875,0.1064978841730357,0.4281,0.7887,16,0.3606,12.0,0.0
SLD06083,0.6328117647058823,0.0889335488043807,0.5107,0.7909,17,0.2802,12.0,0.0
SLD06084,0.5916529411764706,0.0872793941721574,0.4776,0.741,17,0.2633999999999999,12.0,0.0
SLD06085,0.6150117647058824,0.1356592693218608,0.3329,0.7813,17,0.4484,9.0,0.0
SLD06086,0.6017222222222222,0.1174833783264958,0.443,0.8057,18,0.3626999999999999,12.0,0.0
SLD06087,0.6396833333333334,0.1254971583929528,0.477,0.8775,18,0.4004999999999999,9.0,0.0
SLD06088,0.6203055555555556,0.1196292383709041,0.4558,0.8092,18,0.3534,12.0,0.0
SLD06089,0.6465000000000001,0.1387998770977588,0.4109,0.8397,18,0.4288,9.0,0.0
SLD06090,0.57805,0.1924821129963234,0.3309,0.8664,18,0.5354999999999999,12.0,0.0
SLD06091,0.6458055555555555,0.1202808305700222,0.4558,0.8212,18,0.3654,12.0,0.0
SLD06092,0.5888777777777778,0.1892547817580857,0.3211,0.8701,18,0.5489999999999999,12.0,0.0
SLD06093,0.5888777777777778,0.1892547817580857,0.3211,0.8701,18,0.5489999999999999,12.0,0.0
SLD06094,0.57805,0.1924821129963234,0.3309,0.8664,18,0.5354999999999999,12.0,0.0
SLD06095,0.7093333333333334,0.1304457741745587,0.5279,0.8784,18,0.3504999999999999,9.0,0.0
SLD06096,0.56035,0.1801041340937155,0.3354,0.8307,18,0.4953,12.0,0.0
SLD06097,0.6359722222222222,0.1165357849890176,0.4842,0.8204,18,0.3362,12.0,0.0
SLD06098,0.4418294117647058,0.1547705873410137,0.2866,0.7306,17,0.444,12.0,0.0
SLD06099,0.5970111111111112,0.1068774883515694,0.4619,0.7739,18,0.312,12.0,0.0
SLD06100,0.4305470588235294,0.1658979020272976,0.2612,0.7364,17,0.4752,12.0,0.0
SLD06101,0.4116823529411764,0.165775496663764,0.2591,0.7306,17,0.4715,12.0,0.0
SLD06102,0.4748,0.1622514026042882,0.3036,0.7439,18,0.4403,12.0,0.0
SLD06103,0.4516352941176471,0.1479258975854822,0.306,0.7291,17,0.4231,12.0,0.0
SLD06104,0.634461111111111,0.1079887038694265,0.4865,0.8066,18,0.3201,12.0,0.0
SLD06105,0.634461111111111,0.1079887038694265,0.4865,0.8066,18,0.3201,12.0,0.0
SLD06106,0.621161111111111,0.1322314999353913,0.4535,0.9262,18,0.4727,12.0,0.0
SLD06107,0.7094733333333333,0.1093595803280343,0.5021,0.8546,15,0.3525,4.0,0.0
SLD06108,0.5831947368421053,0.0946001672166962,0.4747,0.7582,19,0.2835,14.0,0.0
SLD06109,0.7035529411764706,0.1081212289379788,0.5144,0.8412,17,0.3268,9.0,0.0
SLD06110,0.5861277777777778,0.0945189169087055,0.4496,0.7765,18,0.3268999999999999,14.0,0.0
SLD06111,0.5554625,0.1163996212765889,0.3968,0.8043,16,0.4075,9.0,0.0
SLD06112,0.3911823529411765,0.1509172092377726,0.2465,0.6986,17,0.4521,12.0,0.0
SLD06113,0.570770588235294,0.1137756167018327,0.4074,0.8339,17,0.4265,9.0,0.0
SLD06114,0.3820375,0.1456520276778413,0.2588,0.7482,16,0.4894,12.0,0.0
SLD06115,0.6371666666666667,0.1367999355005007,0.4394,0.8816,18,0.4422,9.0,0.0
SLD06116,0.6945625,0.096063193610595,0.5572,0.8567,16,0.2995,9.0,0.0
SLD06117,0.6689411764705883,0.1277052908987306,0.4732,0.9148,17,0.4415999999999999,9.0,0.0
SLD06118,0.3686823529411764,0.1634015079309785,0.1085,0.6683,17,0.5598,10.0,0.0
SLD06119,0.653625,0.1324971773284246,0.4513,0.895,16,0.4437,9.0,0.0
SLD06120,0.59892,0.1447276120310514,0.3875,0.8176,20,0.4301,10.0,0.0
SLD06121,0.6170625,0.1350726711811089,0.4135,0.8136,16,0.4001,9.0,0.0
SLD06122,0.6630400000000001,0.082315575682856,0.5542,0.8063,15,0.2521,9.0,0.0
SLD06123,0.677775,0.093877938480419,0.5477,0.8181,16,0.2704000000000001,9.0,0.0
SLD06124,0.5481277777777778,0.1133974675801658,0.4289,0.7655,18,0.3365999999999999,12.0,0.0
SLD06125,0.5072588235294118,0.1276694758880501,0.3512,0.7989,17,0.4477,9.0,0.0
SLD06126,0.5559941176470589,0.1177630378694235,0.3878,0.8004,17,0.4126,9.0,0.0
SLD06127,0.5236764705882353,0.1186471687895025,0.3602,0.8004,17,0.4402,9.0,0.0
SLD06128,0.6338105263157895,0.078407517317728,0.5047,0.8234,19,0.3187,9.0,0.0
SLD06129,0.6810894736842105,0.0697826697264589,0.5559,0.7775,19,0.2216,9.0,0.0
SLD06130,0.64466,0.0816225003992684,0.5271,0.7976,15,0.2704999999999999,9.0,0.0
SLD06131,0.67078125,0.1019502507353464,0.5292,0.8109,16,0.2816999999999999,9.0,0.0
SLD06132,0.6987133333333334,0.075178681121965,0.5849,0.8193,15,0.2344,9.0,0.0
SLD06133,0.70064,0.086613416974508,0.5132,0.836,15,0.3228,9.0,0.0
SLD06134,0.70041875,0.1045706027444297,0.5501,0.833,16,0.2828999999999999,9.0,0.0
SLD06135,0.69418125,0.1110471264448867,0.3527,0.8198,16,0.4670999999999999,9.0,0.0
SLD06136,0.6731874999999999,0.0892103721548116,0.5516,0.819,16,0.2673999999999999,9.0,0.0
SLD06137,0.6923647058823529,0.1215955639670732,0.3527,0.8181,17,0.4654,9.0,0.0
SLD06138,0.68014375,0.0949749859612168,0.5353,0.8341,16,0.2987999999999999,10.0,0.0
SLD06139,0.6519,0.1184008840057089,0.3675,0.8093,16,0.4418,9.0,0.0
SLD06140,0.65526875,0.1097610296280059,0.5058,0.8288,16,0.3229999999999999,10.0,0.0
SLD06141,0.701025,0.0756784998089505,0.564,0.7968,16,0.2328,9.0,0.0
SLD06142,0.6778588235294117,0.0689190835221233,0.5761,0.7946,17,0.2185,11.0,0.0
SLD06143,0.6342599999999999,0.1057263097408992,0.4808,0.8014,15,0.3206,9.0,0.0
SLD06144,0.5921055555555556,0.1431477701012744,0.2293,0.807,18,0.5777000000000001,17.0,4.0
SLD06145,0.61641875,0.1435839509079386,0.4304,0.8826,16,0.4522,9.0,0.0
SLD06146,0.5898111111111111,0.1283009201491209,0.3823,0.7646,9,0.3823,17.0,4.0
SLD06147,0.5336875,0.1438198867797264,0.3628,0.8359,16,0.4730999999999999,12.0,0.0
SLD06148,0.5838545454545454,0.0802879986503133,0.4354,0.7046,11,0.2692,9.0,0.0
SLD06149,0.6364,0.1274313005647998,0.4533,0.8103,12,0.357,10.0,0.0
SLD06150,0.6705388888888888,0.1030325085128839,0.5107,0.8304,18,0.3197,9.0,0.0
SLD06151,0.6482071428571429,0.0901568501965471,0.5292,0.7763,14,0.2471,9.0,0.0
SLD06152,0.5785647058823529,0.1570628295506947,0.3723,0.8717,17,0.4994,9.0,0.0
SLD06153,0.5805,0.249043008333902,0.4044,0.7566,2,0.3522,11.0,0.0
SLD06154,0.6012058823529411,0.1098367622348514,0.4496,0.7963,17,0.3467,9.0,0.0
SLD06155,0.6976615384615384,0.1310924072201331,0.5167,0.8977,13,0.381,9.0,0.0
SLD06156,0.39045,0.1238935309045633,0.2573,0.6142,6,0.3569,10.0,0.0
SLD06157,0.6444454545454545,0.1203909578301988,0.48,0.8022,11,0.3222,9.0,0.0
SLD06158,0.67115625,0.0714987922392166,0.5601,0.8149,16,0.2547999999999999,14.0,0.0
SLD06159,0.67121875,0.085123660782417,0.5333,0.7817,16,0.2483999999999999,9.0,0.0
SLD06160,0.5986117647058823,0.1294977358988996,0.4305,0.8581,17,0.4276,12.0,0.0
SLD06161,0.6432642857142857,0.0977725902060715,0.502,0.8022,14,0.3002,9.0,0.0
SLD06162,0.5964588235294117,0.1207018229917403,0.3667,0.8567,17,0.49,9.0,0.0
SLD06163,0.6552333333333333,0.1182916435813471,0.4835,0.8649,18,0.3814,9.0,0.0
SLD06164,0.6547,0.1009860819618228,0.5125,0.8494,17,0.3369000000000001,9.0,0.0
SLD06165,0.5805125,0.1070348782718356,0.446,0.7647,16,0.3187,9.0,0.0
SLD06166,0.6222764705882353,0.1487583255208417,0.4103,0.8771,17,0.4668,9.0,0.0
SLD06167,0.6745,0.1366399648711898,0.4354,0.8988,17,0.4634,9.0,0.0
SLD06168,0.65093125,0.1314179628450134,0.495,0.9062,16,0.4112,9.0,0.0
SLD06169,0.5193,0.1550618813855408,0.3263,0.7749,18,0.4486,12.0,0.0
SLD06170,0.5092500000000001,0.1464138544151675,0.3371,0.7519,18,0.4148,12.0,0.0
SLD06171,0.6646941176470588,0.1180189734247646,0.5209,0.8785,17,0.3575999999999999,9.0,0.0
SLD06172,0.6687375,0.104561700285844,0.5155,0.8756,16,0.3601000000000001,4.0,0.0
SLD06173,0.6576235294117647,0.1054906425317654,0.4622,0.857,17,0.3948,9.0,0.0
SLD06174,0.61670625,0.1402075674075166,0.4329,0.9079,16,0.475,9.0,0.0
SLD06175,0.6016266666666666,0.1442169024503748,0.4252,0.9083,15,0.4831,9.0,0.0
SLD06176,0.6125235294117647,0.1308786056304264,0.2959,0.832,17,0.5361,9.0,0.0
SLD06177,0.603,0.1617774242593817,0.3976,0.8696,17,0.472,9.0,0.0
SLD06178,0.68431875,0.1330266751131767,0.5129,0.9222,16,0.4093,9.0,0.0
SLD06179,0.70215625,0.0912265602314735,0.5366,0.8506,16,0.314,9.0,0.0
SLD06180,0.6293411764705883,0.1025388771321853,0.4929,0.8029,17,0.3099999999999999,9.0,0.0
SLD06181,0.5689466666666667,0.1077836713492531,0.4294,0.7446,15,0.3152,9.0,0.0
SLD06182,0.46709375,0.1678983123550284,0.2866,0.783,16,0.4964,12.0,0.0
SLD06183,0.6213684210526317,0.1043166922438674,0.4672,0.7843,19,0.3171,9.0,0.0
SLD06184,0.6317529411764705,0.1323379061231468,0.4508,0.8648,17,0.414,9.0,0.0
SLD06185,0.6733125,0.1179922080760702,0.4572,0.8565,16,0.3993,12.0,0.0
SLD06186,0.5991066666666666,0.1167935875604397,0.4469,0.8033,15,0.3564,9.0,0.0
SLD06187,0.7135470588235294,0.0841940846916149,0.576,0.8456,17,0.2696,9.0,0.0
SLD06188,0.6556533333333333,0.1158829203899144,0.4584,0.8332,15,0.3748000000000001,9.0,0.0
SLD06189,0.6168388888888888,0.1014782743418446,0.4757,0.7671,18,0.2914,10.0,0.0
SLD06190,0.6129866666666667,0.1027477275846503,0.4235,0.7966,15,0.3731,9.0,0.0
SLD06191,0.584578947368421,0.1568361373427954,0.3497,0.9649,19,0.6152,10.0,0.0
SLD06192,0.7009777777777777,0.0999743176171086,0.5001,0.8524,18,0.3523,9.0,0.0
SLD06193,0.6243266666666667,0.1103616229018212,0.4326,0.82,15,0.3873999999999999,9.0,0.0
SLD06194,0.64699375,0.1282999218952737,0.4407,0.8184,16,0.3777,9.0,0.0
SLD06195,0.4962733333333333,0.109846239721496,0.3717,0.7284,15,0.3567000000000001,10.0,0.0
SLD06196,0.64614375,0.0938799443882096,0.5118,0.7933,16,0.2815,9.0,0.0
SLD06197,0.50235625,0.1313003121029547,0.3858,0.7988,16,0.413,10.0,0.0
SLD06198,0.5526529411764706,0.1603091666033443,0.3725,0.8468,17,0.4743,9.0,0.0
SLD06199,0.4918588235294117,0.0932717337864447,0.365,0.655,17,0.29,10.0,0.0
SLD06200,0.5591235294117647,0.156471061739111,0.3731,0.8281,17,0.4549999999999999,9.0,0.0
SLD06201,0.5614277777777779,0.160821870057803,0.3551,0.8385,18,0.4834,9.0,0.0
SLD06202,0.6245235294117648,0.1476499345132421,0.439,0.8751,17,0.4361,9.0,0.0
SLD06203,0.60596875,0.1114737680278787,0.4649,0.7978,16,0.3329,9.0,0.0
SLD06204,0.57950625,0.1325044123479164,0.3127,0.7978,16,0.4851,10.0,0.0
SLD06205,0.6997352941176471,0.066840892621737,0.6098,0.8142,17,0.2044,9.0,0.0
SLD06206,0.6428875,0.1011025477753487,0.4985,0.8552,16,0.3566999999999999,10.0,0.0
SLD06207,0.6487866666666666,0.0958994329393831,0.5349,0.8157,15,0.2807999999999999,9.0,0.0
SLD06208,0.5935294117647059,0.1076961858929198,0.468,0.8128,17,0.3447999999999999,10.0,0.0
SLD06209,0.7116882352941177,0.0997433010429331,0.5232,0.9232,17,0.4,14.0,0.0
SLD06210,0.6667411764705883,0.1180139083901953,0.479,0.8503,17,0.3712999999999999,9.0,0.0
SLD06211,0.5766823529411764,0.1475294768651934,0.1551,0.782,17,0.6269,12.0,0.0
SLD06212,0.5810062500000001,0.101654830800115,0.4338,0.7568,16,0.323,12.0,0.0
SLD06213,0.5810062500000001,0.101654830800115,0.4338,0.7568,16,0.323,12.0,0.0
