S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name,Elevation_m,Slope_deg
7318,1,Landslide,18.092778,73.342778,Maharashtra,Raigarh (Raygad),Mahad,Debris,Flow,,,,21.49534034729004,17.61825742916902
7319,1,Landslide,18.1,73.64,Maharashtra,Pune,Bhor,Soil,Slump,,,-,732.0216674804688,14.394438555139303
7320,1,Landslide,18.1,73.63,Maharashtra,Pune,Bhor,Debris,Slide,,,-,747.8375854492188,12.823402922045497
7321,1,Landslide,18.10366,72.98438,Maharashtra,Raigad,Shrivardhan,Rock,Fall,,,Shekhari Slide,20.183712005615234,28.514546909548216
7323,1,Landslide,18.105381,73.884446,Maharashtra,Pune,Khandala,Rock,Fall,,,,858.0288696289062,9.112918313231809
7325,1,Landslide,18.11,73.29,Maharashtra,Raigad,Mangaon,Debris,Slide,,,-,14.065437316894531,14.678279749538394
7326,1,Landslide,18.11,73.29,Maharashtra,Raigad,Mangaon,Debris,Slide,,,-,14.065437316894531,14.678279749538394
7327,1,Landslide,18.11,73.25,Maharashtra,Raigad,Mhasla,Debris,Slide,,,-,184.2711639404297,10.821014792370407
7328,1,Landslide,18.11,73.7,Maharashtra,Pune,Bhor,Soil,Slump,,,-,715.3421630859375,3.008479963799754
7329,1,Landslide,18.11,73.68,Maharashtra,Pune,Bhor,Soil,Slump,,,-,742.8190307617188,4.892693811049704
7330,1,Landslide,18.11,73.62,Maharashtra,Pune,Bhor,Debris,Slide,,,-,693.7986450195312,22.90551403557279
7331,1,Landslide,18.11,73.64,Maharashtra,Pune,Bhor,Debris,Slide,,,-,885.6238403320312,32.96192148105183
7332,1,Landslide,18.113056,73.225833,Maharashtra,Raigarh (Raygad),Mhasla,Rock,Slide,,,,234.3355712890625,15.401208207566013
7333,1,Landslide,18.113333,73.124444,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,205.76625061035156,19.050337750045827
7334,1,Landslide,18.12,73.69,Maharashtra,Pune,Bhor,Debris,Slide,2019.0,,Kondhari Slide,733.0138549804688,5.327139373985731
7335,1,Landslide,18.12,73.68,Maharashtra,Pune,Bhor,Debris,Slide,,,-,772.8677978515625,9.854948253348015
7336,1,Landslide,18.12,73.68,Maharashtra,Pune,Bhor,Debris,Slide,,,-,772.8677978515625,9.854948253348015
7337,1,Landslide,18.125556,73.114722,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,98.36060333251953,15.484344083749827
7338,1,Landslide,18.12823,73.11151,Maharashtra,Raigad,Mhasla,Rock,Fall,,,,77.81781005859375,19.50691956737052
7339,1,Landslide,18.12938,73.10515,Maharashtra,Raigad,Mhasla,Rock,Fall,,,Mhasla Slide,45.031944274902344,20.964580342631002
7340,1,Landslide,18.13,73.61,Maharashtra,Raigad,Mahad,Rock,Fall,,,-,431.00360107421875,46.53561487711341
7342,1,Landslide,18.14,73.65,Maharashtra,Pune,Bhor,Soil,Slump,,,Shilimb Debris slump,757.2623291015625,23.853185480878384
7343,1,Landslide,18.141389,73.248333,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,136.1966552734375,14.431712200513065
7344,1,Landslide,18.146389,73.225833,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,170.5922088623047,28.46471393710213
7345,1,Landslide,18.1468,73.22605,Maharashtra,Raigad,Mhasla,Rock,Fall,,,,167.79132080078125,28.09806263323929
7346,1,Landslide,18.146944,73.236389,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,86.57574462890625,14.616381313742826
7347,1,Landslide,18.147778,73.233611,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,70.5195541381836,5.778491756007611
7348,1,Landslide,18.15,73.62,Maharashtra,Raigad,Mahad,Rock,Fall,,,-,139.13131713867188,2.4480767775442414
7349,1,Landslide,18.15,73.62,Maharashtra,Raigad,Mahad,Debris,Slide,,,Parmachi Landslide,139.13131713867188,2.4480767775442414
7350,1,Landslide,18.151667,73.1675,Maharashtra,Raigarh (Raygad),Mhasla,Rock,Subsidence,,,,191.46885681152344,5.171958621252784
7351,1,Landslide,18.1575,73.165833,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,116.01493835449219,28.626208171050298
7352,1,Landslide,18.16,73.42,Maharashtra,Raigad,Mahad,Debris,Slide,,,Nandgaon-Kalkaichakond,158.68824768066406,14.898074589605336
7353,1,Landslide,18.16,73.62,Maharashtra,Raigad,Mahad,Debris,Slide,,,-,118.74488830566406,4.958578965906814
7354,1,Landslide,18.161667,73.14,Maharashtra,Raigarh (Raygad),Mhasla,Debris,Slide,,,,169.2941436767578,8.804445819093944
7355,1,Landslide,18.17,73.54,Maharashtra,Raigad,Mahad,Debris,Slide,,,Solamkond Slide,252.76693725585938,15.711006509555993
7356,1,Landslide,18.178333,73.2575,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,28.150720596313477,12.28226572468212
7357,1,Landslide,18.18,73.58,Maharashtra,Raigad,Mahad,Rock,Fall,,,-,192.81344604492188,36.092654860535944
7358,1,Landslide,18.180278,73.265833,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Flow,,,,17.903318405151367,5.482838163466121
7359,1,Landslide,18.180556,73.260278,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Flow,,,,23.32725715637207,14.895171548298924
7360,1,Landslide,18.183056,73.189444,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,175.21835327148438,19.515675692927967
7361,1,Landslide,18.201389,73.200278,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,166.67514038085938,19.706295078856147
7362,1,Landslide,18.201667,73.201944,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,171.62820434570312,12.704749464962175
7363,1,Landslide,18.204167,73.205833,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,184.7199249267578,17.298818317101848
7364,1,Landslide,18.20512,73.0972,Maharashtra,Raigad,Mhasla,Debris,Slide,,,Ganesh Nagar Slide,149.06463623046875,25.660950241480446
7365,1,Landslide,18.209167,73.212778,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,185.98593139648438,14.612801228895355
7366,1,Landslide,18.21,73.39,Maharashtra,Raigad,Mahad,Debris,Slide,,,-,67.84339904785156,1.4140679526513689
7367,1,Landslide,18.218056,73.226667,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,114.24871826171875,6.704584405280663
7368,1,Landslide,18.220833,72.976111,Maharashtra,Raigarh (Raygad),Shrivardhan,Rock,Slide,,,,96.22415161132812,16.329334772502023
7370,1,Landslide,18.221944,73.2275,Maharashtra,Raigarh (Raygad),Mangaon,Debris,Slide,,,,80.35455322265625,16.289578175140146
7371,1,Landslide,18.2225,73.156111,Maharashtra,Raigarh (Raygad),Tala,Debris,Flow,,,,136.34060668945312,20.041401139485703
7372,1,Landslide,18.225833,73.081944,Maharashtra,Raigarh (Raygad),Tala,Debris,Slide,,,,14.739832878112793,15.082786776487318
7374,1,Landslide,18.229722,73.154722,Maharashtra,Raigarh (Raygad),Tala,Debris,Slide,,,,104.45015716552734,3.7497235715151582
7377,1,Landslide,18.238889,72.970833,Maharashtra,Raigarh (Raygad),Shrivardhan,Rock,Fall,,,MHRAIG038,19.917953491210938,15.001379970686612
7378,1,Landslide,18.24,73.66,Maharashtra,Pune,Bhor,Debris,Slide,,,-,857.1185302734375,30.504486193011388
7380,1,Landslide,18.245178,73.759937,Maharashtra,Pune,Velhe,Rock,Slide,,,,765.6906127929688,26.944334404261713
7382,1,Landslide,18.25,73.54,Maharashtra,Pune,Velhe,Rock,Slide,,,Ekalgaon-1,830.8065185546875,15.857176842600044
7383,1,Landslide,18.25,73.54,Maharashtra,Pune,Velhe,Rock,Slide,,,Ekalgaon-2,830.8065185546875,15.857176842600044
7384,1,Landslide,18.25,73.56,Maharashtra,Pune,Velhe,Debris,Slide,,,Varoti,693.5841674804688,6.8874309015751045
7391,1,Landslide,18.26,73.53,Maharashtra,Pune,Velhe,Rock,Slide,,,Shingapur-1,890.2222900390625,24.213822127065676
7392,1,Landslide,18.26,73.53,Maharashtra,Pune,Velhe,Rock,Slide,,,-,890.2222900390625,24.213822127065676
7393,1,Landslide,18.26,73.53,Maharashtra,Pune,Velhe,Rock,Slide,,,Shingapur-3,890.2222900390625,24.213822127065676
7394,1,Landslide,18.26,73.55,Maharashtra,Pune,Velhe,Rock,Slide,,,Harpud,771.8407592773438,18.675326695661948
7395,1,Landslide,18.26,73.59,Maharashtra,Pune,Velhe,Rock,Slide,,,Velhe - Madhe-1,833.8226318359375,12.918769273210305
7399,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Debris,Slide,,,Velhe - Madhe-2,954.5504150390625,26.98734669857459
7400,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Debris,Slide,,,Velhe - Madhe-3,954.5504150390625,26.98734669857459
7401,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Rock,Slide,,,Bhatti-1,954.5504150390625,26.98734669857459
7402,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Debris,Slide,,,Bhatti-2,954.5504150390625,26.98734669857459
7403,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Rock,Slide,,,Bhatti-3,954.5504150390625,26.98734669857459
7404,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Debris,Slide,,,Bhatti-4,954.5504150390625,26.98734669857459
7405,1,Landslide,18.27,73.6,Maharashtra,Pune,Velhe,Rock,Slide,,,Bhatti-5,954.5504150390625,26.98734669857459
7406,1,Landslide,18.27,72.96,Maharashtra,Raigad,Shrivardhan,Rock,Fall,,,-,111.33253479003906,20.577500749441814
7407,1,Landslide,18.27,72.95,Maharashtra,Raigad,Shrivardhan,Rock,Slide,,,-,161.9410858154297,22.60675083368618
7409,1,Landslide,18.272778,73.034722,Maharashtra,Raigarh (Raygad),Murud,Debris,Slide,,,,45.33946990966797,15.628747546667704
7410,1,Landslide,18.273056,73.031667,Maharashtra,Raigarh (Raygad),Murud,Debris,Flow,,,,35.542877197265625,15.36478408081017
7417,1,Landslide,18.278611,73.040278,Maharashtra,Raigarh (Raygad),Murud,Debris,Slide,,,,62.499298095703125,18.863997094041558
7418,1,Landslide,18.28,73.59,Maharashtra,Pune,Velhe,Debris,Slide,,,Galegani-1,849.8462524414062,15.07574889748613
7419,1,Landslide,18.28,73.59,Maharashtra,Pune,Velhe,Debris,Slide,,,Galegani-2,849.8462524414062,15.07574889748613
7420,1,Landslide,18.28,73.6,Maharashtra,Pune,Velhe,Rock,Slide,,,Galegani-3,899.1788940429688,20.838639154632027
7421,1,Landslide,18.28,73.09,Maharashtra,Raigad,Tala,Debris,Fall,,,-,28.971168518066406,18.246844801124652
7423,1,Landslide,18.280556,73.090278,Maharashtra,Raigarh (Raygad),Tala,Debris,Slide,,,,26.445087432861328,17.938511211783574
7427,1,Landslide,18.29,73.56,Maharashtra,Pune,Velhe,Rock,Slide,,,Ghisar-1,813.0548095703125,15.977464178142489
7428,1,Landslide,18.29,73.56,Maharashtra,Pune,Velhe,Rock,Slide,,,Ghisar-2,813.0548095703125,15.977464178142489
7429,1,Landslide,18.291111,73.040556,Maharashtra,Raigarh (Raygad),Murud,Debris,Slide,,,,8.199164390563965,9.05683356080511
7430,1,Landslide,18.295556,73.036667,Maharashtra,Raigarh (Raygad),Roha,Debris,Slide,,,,7.587679862976074,15.543055916968813
7431,1,Landslide,18.299444,73.063056,Maharashtra,Raigarh (Raygad),Tala,Debris,Slide,,,Across bridge at Khajani,1.171351671218872,2.7029611965684506
7433,1,Landslide,18.307778,73.055556,Maharashtra,Raigarh (Raygad),Roha,Debris,Slide,,,,8.467572212219238,11.713438758186092
7436,1,Landslide,18.31,73.04,Maharashtra,Raigad,Roha,Debris,Flow,,,-,59.44230270385742,16.492795147798855
7437,1,Landslide,18.31,73.37,Maharashtra,Raigad,Mangaon,Rock,Fall,,,-,515.1802368164062,5.042952371468306
7438,1,Landslide,18.31,73.37,Maharashtra,Raigad,Mangaon,Debris,Slide,,,-,515.1802368164062,5.042952371468306
7439,1,Landslide,18.311389,73.074444,Maharashtra,Raigarh (Raygad),Roha,Debris,Slide,,,,5.601431846618652,12.527069105004566
7442,1,Landslide,18.32,73.5,Maharashtra,Pune,Velhe,Rock,Slide,,,Mangaon-1,774.4650268554688,16.05448597605449
7443,1,Landslide,18.32,73.79,Maharashtra,Pune,Velhe,Rock,Slide,,,Kondanpur-Nigade-1,870.7506103515625,19.874419621582433
7444,1,Landslide,18.32,73.81,Maharashtra,Pune,Bhor,Rock,Fall,,,Nigade Bhudruk Khind,841.55224609375,8.032773157308702
7445,1,Landslide,18.32,73.36,Maharashtra,Raigad,Mangaon,Rock,Fall,,,-,209.61865234375,31.467107639520535
7446,1,Landslide,18.33,73.79,Maharashtra,Pune,Haveli,Rock,Fall,,,Kondanpur-Nigade-2,865.9649047851562,12.47425924385454
7447,1,Landslide,18.33,73.62,Maharashtra,Pune,Velhe,Rock,Slide,,,Kadave - Vihir-7,836.4873657226562,26.73545581038588
7448,1,Landslide,18.33,73.67,Maharashtra,Pune,Velhe,Rock,Slide,,,Pabe-1,779.5475463867188,17.181386927687466
7449,1,Landslide,18.33,73.68,Maharashtra,Pune,Velhe,Rock,Slide,,,Pabe-3,900.3155517578125,34.55127384520513
7450,1,Landslide,18.33,73.68,Maharashtra,Pune,Velhe,Rock,Slide,,,Pabe-4,900.3155517578125,34.55127384520513
7451,1,Landslide,18.33,73.5,Maharashtra,Pune,Velhe,Rock,Fall,,,Mangaon old,678.6598510742188,17.84871022379819
7452,1,Landslide,18.33,73.67,Maharashtra,Pune,Velhe,Debris,Slide,,,Pabe old-1,779.5475463867188,17.181386927687466
7455,1,Landslide,18.34,73.56,Maharashtra,Pune,Velhe,Rock,Slide,,,Ghodshet,635.0,0.0
7456,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Rock,Slide,2019.0,,Kadave - Vihir-1,822.5848999023438,21.871778644751238
7457,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Rock,Slide,2019.0,,Kadave - Vihir-2,822.5848999023438,21.871778644751238
7458,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Debris,Slide,2019.0,,Kadave - Vihir-3,822.5848999023438,21.871778644751238
7459,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Debris,Slide,2019.0,,Kadave - Vihir-4,822.5848999023438,21.871778644751238
7460,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Rock,Slide,,,Kadave - Vihir-5,822.5848999023438,21.871778644751238
7461,1,Landslide,18.34,73.62,Maharashtra,Pune,Velhe,Rock,Slide,,,Kadave - Vihir-6,822.5848999023438,21.871778644751238
7462,1,Landslide,18.34,73.67,Maharashtra,Pune,Velhe,Rock,Fall,,,Pabe-2,1013.2894897460938,25.473993757001203
7463,1,Landslide,18.34,73.68,Maharashtra,Pune,Velhe,Rock,Fall,,,Pabe-5,821.5618286132812,17.03080124219534
7464,1,Landslide,18.34,73.68,Maharashtra,Pune,Velhe,Debris,Slide,,,Pabe old-2,821.5618286132812,17.03080124219534
7465,1,Landslide,18.34,73.02,Maharashtra,Raigad,Murud,Rock,Fall,,,-,132.65684509277344,26.57752428590717
7466,1,Landslide,18.35,73.57,Maharashtra,Pune,Velhe,Rock,Slide,2009.0,,Givshi,635.0,0.0
7467,1,Landslide,18.36,73.77,Maharashtra,Pune,Haveli,Rock,Fall,,,Sinhagad ghat-8,1018.0211181640625,23.27732246967354
7468,1,Landslide,18.36,73.77,Maharashtra,Pune,Haveli,Rock,Slide,,,Sinhagad ghat-9,1018.0211181640625,23.27732246967354
7469,1,Landslide,18.36,73.76,Maharashtra,Pune,Haveli,Rock,Fall,,,Sinhagad ghat-10,1009.6351928710938,27.236739136040246
7470,1,Landslide,18.36,73.65,Maharashtra,Pune,Haveli,Rock,Slide,,,Tidkewadi,753.7061767578125,19.795550108681287
7471,1,Landslide,18.36,73.52,Maharashtra,Pune,Mulshi,Rock,Slide,,,Tav-1,714.0410766601562,31.415955142767785
7472,1,Landslide,18.36,73.61,Maharashtra,Pune,Velhe,Rock,Slide,,,Kadave,828.818115234375,9.017994237125206
7473,1,Landslide,18.36,73.5,Maharashtra,Pune,Mulshi,Rock,Slide,,,Tav-3,651.6519775390625,13.628070761246175
7474,1,Landslide,18.361685,73.773273,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1092.996826171875,41.01867414170029
7475,1,Landslide,18.36172,73.772902,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1106.082763671875,34.84420820632896
7476,1,Landslide,18.361783,73.772761,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1106.082763671875,34.844208786553914
7477,1,Landslide,18.361828,73.7727,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1081.114501953125,38.723064385439415
7478,1,Landslide,18.361884,73.773797,Maharashtra,Pune,Haveli,Debris,Slide,2021.0,,,1085.173095703125,22.83346067272116
7479,1,Landslide,18.361933,73.772191,Maharashtra,Pune,Haveli,Rock,Fall,,,,1095.265380859375,38.47900950122609
7480,1,Landslide,18.362096,73.771794,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1094.5235595703125,32.6957334527359
7481,1,Landslide,18.362114,73.773865,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1072.396484375,27.989090697374586
7482,1,Landslide,18.362153,73.77083,Maharashtra,Pune,Haveli,Rock,Slide,,,,1108.1929931640625,31.418517904576753
7483,1,Landslide,18.362164,73.77048,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1112.6905517578125,28.353999083299527
7484,1,Landslide,18.362175,73.773998,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1072.396484375,27.989091633071624
7485,1,Landslide,18.362192,73.769895,Maharashtra,Pune,Haveli,Rock,Slide,,,,1121.7808837890625,21.30258628272197
7486,1,Landslide,18.362299,73.768865,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1131.0408935546875,13.177999821543537
7487,1,Landslide,18.362741,73.767875,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1149.94970703125,35.035903336637915
7488,1,Landslide,18.362852,73.766662,Maharashtra,Pune,Haveli,Rock,Slide,,,,1176.3304443359375,40.20732460684458
7489,1,Landslide,18.362945,73.775157,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1057.6058349609375,11.680277645602207
7490,1,Landslide,18.363122,73.766504,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1177.342041015625,36.03917566359725
7491,1,Landslide,18.363223,73.775261,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1056.1998291015625,5.04656639160868
7492,1,Landslide,18.36352,73.765914,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1179.4229736328125,37.847086107027
7493,1,Landslide,18.363631,73.765812,Maharashtra,Pune,Haveli,Rock,Slide,,,,1179.4229736328125,37.847099720945586
7494,1,Landslide,18.363733,73.765747,Maharashtra,Pune,Haveli,Rock,Fall,,,,1179.4229736328125,37.847112231115815
7495,1,Landslide,18.363929,73.77605,Maharashtra,Pune,Haveli,Debris,Slide,2021.0,,,1052.6236572265625,14.15644221459678
7496,1,Landslide,18.363962,73.765671,Maharashtra,Pune,Haveli,Rock,Slide,,,,1187.5247802734375,37.97169463517319
7497,1,Landslide,18.364217,73.76491,Maharashtra,Pune,Haveli,Rock,Fall,,,,1185.1673583984375,39.74977244139188
7498,1,Landslide,18.36428,73.763855,Maharashtra,Pune,Haveli,Rock,Slide,,,,1200.045166015625,24.573604169103383
7499,1,Landslide,18.364305,73.776481,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1047.834716796875,10.2287745697013
7500,1,Landslide,18.364427,73.763348,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1191.823486328125,35.52839313988653
7501,1,Landslide,18.364561,73.763034,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1204.390625,31.18236330687396
7502,1,Landslide,18.364593,73.762975,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1183.005615234375,34.98928515034765
7503,1,Landslide,18.364603,73.779414,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,917.327392578125,25.46393393442344
7504,1,Landslide,18.364692,73.779706,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,919.4757690429688,27.07946650370295
7505,1,Landslide,18.364741,73.779917,Maharashtra,Pune,Haveli,Rock,Fall,,,,917.9990844726562,28.102955164839425
7506,1,Landslide,18.364743,73.762328,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1210.6573486328125,33.202698725533665
7507,1,Landslide,18.364803,73.776031,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1034.348876953125,17.84594031965637
7508,1,Landslide,18.364803,73.7788,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,926.216796875,21.953556304931436
7509,1,Landslide,18.365043,73.76055,Maharashtra,Pune,Haveli,Rock,Fall,,,,1247.3218994140625,32.469283014286454
7510,1,Landslide,18.365112,73.775939,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1032.5257568359375,10.162236412463708
7511,1,Landslide,18.365224,73.7759,Maharashtra,Pune,Haveli,Rock,Slide,,,,1025.8502197265625,10.67105335716083
7512,1,Landslide,18.365263,73.760597,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1227.841796875,41.21856974919048
7513,1,Landslide,18.365481,73.778061,Maharashtra,Pune,Haveli,Rock,Slide,,,,946.9835815429688,26.790070190846347
7514,1,Landslide,18.365483,73.760324,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1223.5897216796875,41.24241241759389
7516,1,Landslide,18.365589,73.777978,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,946.9835815429688,26.790082567171197
7517,1,Landslide,18.365786,73.777492,Maharashtra,Pune,Haveli,Rock,Slide,,,,957.467041015625,16.365737186716917
7518,1,Landslide,18.366983,73.777178,Maharashtra,Pune,Haveli,Debris,Slide,,,,979.9150390625,19.813223754224794
7519,1,Landslide,18.367111,73.775667,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1019.3224487304688,24.485404046101188
7520,1,Landslide,18.367548,73.77761,Maharashtra,Pune,Haveli,Rock,Slide,,,,990.2730712890625,23.04683288790705
7521,1,Landslide,18.367841,73.777927,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,985.9325561523438,23.917651969545393
7522,1,Landslide,18.367981,73.778093,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1000.135009765625,24.022145395127406
7523,1,Landslide,18.368017,73.7786,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,997.7605590820312,15.822264162227745
7524,1,Landslide,18.368019,73.778287,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,998.8305053710938,20.135679241567793
7525,1,Landslide,18.368317,73.778497,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1001.798583984375,19.578341505305414
7526,1,Landslide,18.368412,73.778433,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1009.8894653320312,14.700916092973737
7527,1,Landslide,18.36855,73.778294,Maharashtra,Pune,Haveli,Rock,Slide,,,,1010.9815063476562,17.81168979628144
7528,1,Landslide,18.368614,73.778269,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1010.9815063476562,17.811695640371333
7529,1,Landslide,18.369328,73.775813,Maharashtra,Pune,Haveli,Debris,Slide,2021.0,,,1026.0177001953125,23.203236822536923
7530,1,Landslide,18.37,73.55,Maharashtra,Pune,Mulshi,Rock,Slide,,,,759.8493041992188,18.46752390340001
7531,1,Landslide,18.37,73.58,Maharashtra,Pune,Velhe,Rock,Slide,,,Kambegi,712.8773193359375,22.170507259832725
7532,1,Landslide,18.37,73.78,Maharashtra,Pune,Haveli,Rock,Slide,,,Kondanpur,1018.2819213867188,19.778498156917706
7533,1,Landslide,18.37,73.76,Maharashtra,Pune,Haveli,Rock,Fall,,,Sinhagad Plateau Top in neighbourhood,1000.8030395507812,29.3420630138046
7534,1,Landslide,18.37,73.76,Maharashtra,Pune,Haveli,Rock,Fall,,,Sinhagad,1000.8030395507812,29.3420630138046
7535,1,Landslide,18.371361,73.77725,Maharashtra,Pune,Haveli,Rock,Fall,,,,1025.486328125,21.194177842002144
7536,1,Landslide,18.37287,73.778068,Maharashtra,Pune,Haveli,Debris,Slide,,,,1024.300537109375,20.11224185649982
7537,1,Landslide,18.373628,73.777868,Maharashtra,Pune,Haveli,Debris,Slide,2021.0,,,1024.0491943359375,22.796317181120862
7538,1,Landslide,18.376899,73.777098,Maharashtra,Pune,Haveli,Rock,Fall,2021.0,,,1007.2841186523438,14.21614233551572
7539,1,Landslide,18.377101,73.776949,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,1002.8272705078125,16.11845417985259
7540,1,Landslide,18.377558,73.776827,Maharashtra,Pune,Haveli,Rock,Slide,,,,1003.7301025390625,12.62302385643577
7541,1,Landslide,18.377724,73.777382,Maharashtra,Pune,Haveli,Rock,Fall,,,,994.165771484375,19.6162824221009
7542,1,Landslide,18.3778,73.776791,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,993.961181640625,16.05154744533901
7543,1,Landslide,18.379233,73.777044,Maharashtra,Pune,Haveli,Rock,Slide,,,,978.2037963867188,13.845672370172924
7544,1,Landslide,18.379806,73.776944,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,971.0997314453125,21.277739258925227
7545,1,Landslide,18.38,73.78,Maharashtra,Pune,Haveli,Rock,Slide,,,Sinhagad ghat-5,781.7459716796875,27.322459677147346
7546,1,Landslide,18.38,73.78,Maharashtra,Pune,Haveli,Rock,Slide,,,Sinhagad ghat-6,781.7459716796875,27.322459677147346
7547,1,Landslide,18.38,73.78,Maharashtra,Pune,Haveli,Rock,Fall,,,Sinhagad ghat-7,781.7459716796875,27.322459677147346
7548,1,Landslide,18.38,73.58,Maharashtra,Pune,Mulshi,Debris,Slide,2019.0,,Panshet - Tav-1,830.2102661132812,3.127164738335506
7549,1,Landslide,18.38,73.58,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-4,830.2102661132812,3.127164738335506
7550,1,Landslide,18.38,73.57,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-5,672.70751953125,18.561957219944066
7551,1,Landslide,18.38,73.57,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-6,672.70751953125,18.561957219944066
7552,1,Landslide,18.38,73.57,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-7,672.70751953125,18.561957219944066
7553,1,Landslide,18.38,73.57,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-8,672.70751953125,18.561957219944066
7554,1,Landslide,18.38,73.56,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-9,661.9226684570312,16.20459051372479
7555,1,Landslide,18.38,73.56,Maharashtra,Pune,Mulshi,Rock,Slide,2019.0,,Panshet - Tav-10,661.9226684570312,16.20459051372479
7556,1,Landslide,18.38,73.59,Maharashtra,Pune,Mulshi,Rock,Slide,,,Panshet-1,794.7076416015625,15.728086906264584
7557,1,Landslide,18.38,73.59,Maharashtra,Pune,Mulshi,Rock,Slide,,,Panshet-2,794.7076416015625,15.728086906264584
7558,1,Landslide,18.380119,73.776842,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,965.0032348632812,24.23880982272393
